Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
I Will Lead You Home	Coleman Jennings	Coleman Jennings	Lead You Home						Country	5896579	160	1	1	10	10	2026			256	44100		Apple Music AAC audio file				9/9/26, 12:43 PM			
4/4 Time	Colter Wall	Colter Wall	Memories and Empties						Country	10560244	297	1	1	7	10	2025			256	44100		Apple Music AAC audio file				9/9/26, 12:48 PM			
No Depression	Uncle Tupelo	A.P. Carter, Sara Carter & Maybelle Carter	No Depression (Legacy Edition)						Alternative	5736200	140	1	2	4	18	1990			256	44100		Apple Music AAC audio file				9/9/26, 12:51 PM			
Trouble	Cage the Elephant		Tell Me I'm Pretty						Alternative	8138671	225	1		6		2015	9/2/26, 11:10 AM		256	44100					2	9/9/26, 12:54 PM			
The Skin of My Yellow Country Teeth	Clap Your Hands Say Yeah		Clap Your Hands Say Yeah						Alternative	12085705	343	1		6		2005	9/2/26, 1:32 PM		256	44100					2	9/9/26, 1:00 PM			
ABABCd	King Gizzard & The Lizard Wizard		Oddments						Alternative	1149366	17	1	1	6	12	2014	10/6/22, 7:56 PM	10/6/22, 7:56 PM	256	44100		Apple Music AAC audio file			15	9/12/26, 5:52 PM	5	9/12/26, 2:06 PM	
Snakes for Dinner	Mastodon	Brann Dailor, Bill Kelliher, Troy Sanders, Nick Johnston & João Nogueira	Marrow Deep						Metal	10799875	297	1	1	4	12	2026			256	44100		Apple Music AAC audio file				9/9/26, 1:05 PM			
Rusty Cage	Soundgarden	Chris Cornell	Badmotorfinger (Super Deluxe Edition)						Hard Rock	9658081	266	1	4	1	12	1991			256	44100		Apple Music AAC audio file				9/9/26, 1:10 PM			
Jaks	U.S. Bombs	C. Briggs, W. Walston, C. Hanna, D. Peters & K. Martinez	War Birth						Alternative	6054964	160	1	1	3	14	1997			256	44100		Apple Music AAC audio file				9/9/26, 1:12 PM			
Candy Nights	Chris Zippel	Chris Zippel	Nu Ambient Grooves 2						Electronic	11708961	318	1	1	3	16	2007			256	44100		Apple Music AAC audio file				9/9/26, 1:17 PM			
The Sea of Core Experience	Single Gun Theory	Single Gun Theory, Peter Rivett-Carnac, Jaqueline Margaret Hunt & Kathleen Powers	Flow, River of My Soul						Alternative	9710477	276	1	1	3	12	1994			256	44100		Apple Music AAC audio file				9/9/26, 1:22 PM			
Ascension.png	Lone	Matt Cutler	Hyperphantasia						Electronic	11147327	312	1	1	16	16	2025			256	44100		Apple Music AAC audio file				9/9/26, 1:27 PM			
Pin Up Boys	Westside Cowboy	Reuben Haycocks, Aoife Anson-O’Connell, Jimmy Bradbury & Paddy Murphy	It Goes On						Alternative	6559900	165	1	1	7	11	2026			256	44100		Apple Music AAC audio file			1	9/14/26, 4:21 PM			
The Look of Love, Pt. 1	ABC	Mark White, Martin Fry, Stephen Singleton, David Palmer & Mark Christopher Lickley	The Lexicon of Love						Pop	7566256	209	1	1	6	11	1982			256	44100		Apple Music AAC audio file							
Soft Trance, Hard Gossip	Palms Trax	Jay Donaldson	Keys To A Printed Garden - Single						House	13524930	386	1	1	1	2	2026			256	44100		Apple Music AAC audio file							
