Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Gold Day	Sparklehorse	Mark Linkous	It's a Wonderful Life						Pop	9851596	254	1	1	2	14	2001	1/21/26, 10:40 AM	1/21/26, 10:40 AM	256	44100		Apple Music AAC audio file							
Girl from the North Country (with The Royal Philharmonic Orchestra)	Bob Dylan, Johnny Cash & Royal Philharmonic Orchestra	Bob Dylan	Johnny Cash and The Royal Philharmonic Orchestra						Country	10974884	284	1	1	3	12	2020	1/21/26, 10:40 AM	1/21/26, 10:40 AM	256	44100		Apple Music AAC audio file							
Please Be Patient With Me	Wilco	Jeff Tweedy & Jim O'Rourke	Sky Blue Sky (Bonus Track Version)						Rock	7615928	197	1	1	7	17	2007	1/21/26, 10:40 AM	1/21/26, 10:40 AM	256	44100		Apple Music AAC audio file							
Cavelier (We're Going Down) [feat. Population II]	Yoo Doo Right & Nolan Potter	John Talbot, Justin Cober, Nolan Potter, Pierre-Luc Gratton, Sébastien Provençal & Tristan Lacombe	Yoo II avec Nolan Potter (feat. Population II)						Rock	24264052	709	1	1	1	5	2025	1/14/26, 3:04 PM		256	44100		Apple Music AAC audio file			2	1/20/26, 3:44 PM	1	1/14/26, 3:12 PM	
All Hail (Pressure)	Prostitute	Andrew Kaster, Dylan Zaranski, Moe Kazra, Yoshihide Otomo & Ross Babinski	All Hail (Pressure) - Single						Alternative	8491129	221	1	1	1	1	2026	1/21/26, 10:40 AM	1/21/26, 10:40 AM	256	44100		Apple Music AAC audio file							
The Beat Up	Makaya McCraven	Jeremiah Chiu, Joel Melvin Ross, Makaya McCraven, Marquis Hill & Samuel Junius Paul	The People's Mixtape - EP						Jazz	11459643	306	1	1	2	4	2025	1/21/26, 10:40 AM	1/21/26, 10:40 AM	256	44100		Apple Music AAC audio file							
Oye Mi Amor	Maná	Alex González & Fher Olvera	Você É Minha Religião - O Melhor do Maná						Rock y Alternativo	10009915	263	1	1	13	14	1992	1/21/26, 10:40 AM	1/21/26, 10:40 AM	256	44100		Apple Music AAC audio file							
Crutch	Pinback		Pinback						Pop	9444613	270	1	1	7	10	1999	1/21/26, 10:40 AM	1/21/26, 10:40 AM	256	44100		Apple Music AAC audio file							
You and I (When We Were Young)	Strawbs	Dave Cousins	Ghosts						Rock	9394243	244	1	1	8	10	1974	1/21/26, 10:40 AM	1/21/26, 10:40 AM	256	44100		Apple Music AAC audio file							
Red Flag to Angry Bull	Guerilla Toss	Peter Negroponte, Kassie Carlson, Arian Shafiee & Zach Lewellyn	You're Weird Now						Alternative	10358421	295	1	1	5	10	2025	1/21/26, 10:40 AM	1/21/26, 10:40 AM	256	44100		Apple Music AAC audio file							
Traición (10mente Mix)	Verraco	Verraco	Grial						Electronic	12251657	348	1	1	8	10	2020	1/21/26, 10:40 AM	1/21/26, 10:40 AM	256	44100		Apple Music AAC audio file							
Abysmal Yearning	x3butterfly	Cyanea Sorrelle McGill	Sub - Alchemy						Electronic	8420841	230	1	1	9	15	2025	1/21/26, 10:40 AM	1/21/26, 10:40 AM	256	44100		Apple Music AAC audio file							
