Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Life In Dark Water	Al Stewart	Al Stewart	Time Passages						Pop	12779225	347	1	1	3	9	1978	2/18/26, 4:12 PM	2/18/26, 4:12 PM	256	44100		Apple Music AAC audio file							
Needles In the Camel's Eye (2004 Remaster)	Brian Eno	Brian Eno & Phil Manzanera	Here Come the Warm Jets						Rock	7546240	191	1	1	1	10	1974	2/18/26, 4:12 PM	2/18/26, 4:12 PM	256	44100		Apple Music AAC audio file							
The Obvious Child	Paul Simon	Paul Simon	The Rhythm of the Saints (Bonus Tracks Edition)						Singer/Songwriter	9138516	250	1	1	1	14	1990	2/18/26, 4:12 PM	2/18/26, 4:12 PM	256	44100		Apple Music AAC audio file							
Luna Manga	Eternal Love	Federico Facchinetti & Edoardo Aldini	Ritmomento - EP						Dance	10798964	282	1	1	1	5	2026	2/18/26, 4:12 PM	2/18/26, 4:12 PM	256	44100		Apple Music AAC audio file							
Mudpuller	Will Hofbauer	Will Hofbauer	Mudpuller - EP						Breakbeat	14934374	415	1	1	1	5	2026	2/18/26, 4:12 PM	2/18/26, 4:12 PM	256	44100		Apple Music AAC audio file							
Got Leavin' on Her Mind	Charley Pride	Jack Clement	Charley Pride						Country	5687948	137	1	1	12	12	1966	2/18/26, 4:12 PM	2/18/26, 4:12 PM	256	44100		Apple Music AAC audio file							
King Of The Road	Roger Miller	Roger Miller	Golden Hits						Country	5339317	147	1	1	1	11	1965	4/30/25, 7:52 AM		256	44100		Apple Music AAC audio file			3	5/2/25, 9:21 AM			
Malfunction	Cro-Mags	John Joseph, Harley Flanagan & Parris Mitchell Mayhew	The Age of Quarrel						Punk	7861468	222	1	1	4	15	1986	2/18/26, 4:12 PM	2/18/26, 4:12 PM	256	44100		Apple Music AAC audio file							
In Search of Yang	Yin Yin	Erik Bandt, Kees Berkers & Remy Scheren	Yatta!						Alternative	9606039	271	1	1	1	11	2026	2/6/26, 1:56 PM		256	44100		Apple Music AAC audio file			1	2/18/26, 1:08 PM			
Citations	Mildlife		Automatic						Alternative	18115265	531	1		4		2020	2/18/26, 2:01 PM	2/18/26, 2:02 PM	256	44100									
Cannock Chase	Labi Siffre	Siffre	Crying, Laughing, Loving, Lying (Deluxe Edition)						Alternative	9200382	246	1	1	2	20	1972	2/18/26, 4:12 PM	2/18/26, 4:12 PM	256	44100		Apple Music AAC audio file							
Smoke you right out of here	David Kilgour, The Heavy Eights & David Kilgour and the Heavy Eights	Thomas Bell, Tony de Raad, David Kilgour & Taane Tokona	Bobbie's a girl						Rock	6865322	170	1	1	2	10	2019	2/18/26, 4:12 PM	2/18/26, 4:12 PM	256	44100		Apple Music AAC audio file							
The Vanishing American Family	ScubaZ		The Vanishing American Family						Electronic	9021988	254	1	1	4	15	2001	2/18/26, 4:12 PM	2/18/26, 4:12 PM	256	44100		Apple Music AAC audio file							
