Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
2 C U	Swapmeet	Maxwell Elphick, Josh Doherty, Venus O'Broin & Jack Medlyn	Mount Zero						Indie Rock	5428740	139	1	1	5	9		7/10/26, 9:50 AM	7/10/26, 9:50 AM	256	44100		Apple Music AAC audio file							
Superman's Song	Crash Test Dummies	Brad Roberts	The Ghosts That Haunt Me						Rock	9466065	271	1	1	3	10	1991	7/10/26, 9:50 AM	7/10/26, 9:50 AM	256	44100		Apple Music AAC audio file							
Gloria	Mineral	Scott McCarver, Gabriel Wiley, Jeremy Gomez & Christopher Simpson	The Power Of Failing						EMO	8493021	224	1	1	2	10	1997	7/10/26, 9:50 AM	7/10/26, 9:50 AM	256	44100		Apple Music AAC audio file							
Stigma	Ufomammut	Ufomammut	Idolum (Standard Edition)						Rock	14862057	432	1	1	1	7	2008	7/10/26, 9:50 AM	7/10/26, 9:50 AM	256	44100		Apple Music AAC audio file							
Rat in Bin	Jim E. Brown	Max Margulies	I Urinated on a Butterfly						Alternative	5201050	128	1	1	17	26	2025	7/10/26, 9:50 AM	7/10/26, 9:50 AM	256	44100		Apple Music AAC audio file							
Beluga	Stefan Goldmann	Stefan Goldmann	Aurora, Beluga - Single						House	14560657	376	1	1	2	2	2005	7/10/26, 9:50 AM	7/10/26, 9:50 AM	256	44100		Apple Music AAC audio file							
Lucille	Kenny Rogers	Roger Dale Bowling & Hal Bynum	Kenny Rogers						Country	8494674	220	1	1	7	11	1977	7/10/26, 9:50 AM	7/10/26, 9:50 AM	256	44100		Apple Music AAC audio file							
My Uncle Used To Love Me But She Died (Single Version)	Roger Miller	Roger Miller	Words And Music By Roger Miller						Country	4685441	112	1	1	1	12	1966	7/10/26, 9:50 AM	7/10/26, 9:50 AM	256	44100		Apple Music AAC audio file							
Nine Pound Hammer	Tennessee Ernie Ford	Merle Travis	This Lusty Land!						Country	4704014	127	1	1	10	12	1955	7/10/26, 9:50 AM	7/10/26, 9:50 AM	256	44100		Apple Music AAC audio file							
Blankenship	DIIV	Zachary Cole Smith & Colin Caulfield	Deceiver						Indie Rock	8285604	236	1	1	9	10	2019	6/30/26, 11:46 AM		256	44100		Apple Music AAC audio file			3	7/8/26, 4:05 PM	1	7/7/26, 12:13 PM	
Daisy	Pond	Nicholas Allbrook, Jay Watson, Joseph Ryan, Jamie Terry & James Ireland	Tasmania						Alternative	13339822	380	1	1	1	10	2019	9/7/23, 12:37 AM	9/7/23, 12:37 AM	256	44100		Apple Music AAC audio file			114	7/8/26, 4:15 PM	2	7/7/26, 12:13 PM	
Medicine Hat	Pond	Nicholas Allbrook, Jay Watson, Joseph Ryan & Jamie Terry	Man It Feels Like Space Again						Alternative	9954366	247	1	1	8	9	2015	7/3/26, 12:40 AM		256	44100		Apple Music AAC audio file			3	7/8/26, 4:19 PM			
