Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Calado (de Olho)	Papangu	Rodolfo Salgueiro & Marco Mayer	Celestial						Rock	16215082	432	1	1	7	10	2026			256	44100		Apple Music AAC audio file				8/12/26, 12:40 PM			
Colosso	Papangu	Marco Mayer & Pedro Francisco	Celestial						Rock	15291223	395	1	1	2	10	2026			256	44100		Apple Music AAC audio file				8/12/26, 12:46 PM			
Black Bird Singing	The Paragons		Blackbird Singing - Single						Reggae	5427086	155	1	1	1	2	2007			256	44100		Apple Music AAC audio file			1	8/18/26, 10:54 AM			
Gaia	King Gizzard & The Lizard Wizard	Stu Mackenzie, Michael Cavanagh & Joseph Walker	Omnium Gatherum						Alternative	11469319	311	1	1	4	16	2022	5/2/22, 11:07 AM	10/6/22, 7:54 PM	256	44100		Apple Music AAC audio file			40	8/18/26, 10:59 AM			
Ambergris	King Gizzard & The Lizard Wizard	Joseph Walker	Omnium Gatherum						Alternative	9542004	267	1	1	5	16	2022	10/6/22, 7:54 PM	10/6/22, 7:54 PM	256	44100		Apple Music AAC audio file			24	8/18/26, 11:03 AM			
Special	Babe Rainbow	Angus Dowling, Jack Crowther, Elliot O'reilly & Timon Martin	Acid and Honey						Alternative	11003706	316	1	1	2	11	2026	8/10/26, 4:36 PM		256	44100		Apple Music AAC audio file			4	8/18/26, 11:08 AM			
Can You Get To That	Funkadelic	George Clinton, Jr. & ERNEST HARRIS	Maggot Brain						R&B/Soul	6108770	169	1	1	2	7	1971			256	44100		Apple Music AAC audio file			1	8/18/26, 11:11 AM			
Far Far Away	Slade	James Lea & Neville Holder	Slade in Flame						Pop/Rock	7731108	217	1	1	6	10	1974			256	44100		Apple Music AAC audio file			1	8/18/26, 11:15 AM			
Time in a Bottle	Jim Croce	Jim Croce	You Don't Mess Around With Jim						Singer/Songwriter	5949766	148	1	1	8	12	1972			256	44100		Apple Music AAC audio file			1	8/18/26, 11:17 AM			
Show Me Love	Robyn	Robyn & Max Martin	Robyn Is Here						Pop	8137837	229	1	1	6	14	1995			256	44100		Apple Music AAC audio file			1	8/18/26, 11:20 AM			
Sky Burial	Piezo	Luca Mucci	Sky Burial - EP						Electronic	12000882	346	1	1	1	5	2026			256	44100		Apple Music AAC audio file			1	8/18/26, 11:25 AM			
Crush	Wordcolour	Nicholas Worrall	Crush - Single						House	9139359	258	1	1	1	1	2024			256	44100		Apple Music AAC audio file			1	8/18/26, 11:29 AM			
English Roundabout	XTC	Colin Moulding	English Settlement						Alternative	8507503	239	1	1	14	15	1982			256	44100		Apple Music AAC audio file			1	8/18/26, 11:33 AM			
Woodstock	The Mountain Goats	John Darnielle	Days						Alternative	8366860	238	1	1	10	12	2026			256	44100		Apple Music AAC audio file			1	8/18/26, 11:37 AM			
In Touch (feat. Jinnal & Kaba)	Beatrice M.	Béatrice Masters	Sinking						Dance	10560303	284	1	1	9	11	2026			256	44100		Apple Music AAC audio file			1	8/18/26, 11:42 AM			
