Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
The Mystery Zone	Spoon	Britt Daniel	Transference						Alternative	11514937	299	1	1	3	11	2010	2/25/26, 5:15 PM	2/25/26, 5:15 PM	256	44100		Apple Music AAC audio file							
So Far Away	Carole King	Carole King	Tapestry						Singer/Songwriter	8448188	235	1	1	2	12	1971	2/25/26, 5:15 PM	2/25/26, 5:15 PM	256	44100		Apple Music AAC audio file							
These Days	Byland	Jackson Browne (ASCAP)	These Days - Single						Indie Rock	8541689	237	1	1	1	1	2025	2/25/26, 5:15 PM	2/25/26, 5:15 PM	256	44100		Apple Music AAC audio file							
When We Fall	Beak>	Beak>	>>>						Alternative	13242239	331	1	1	10	10	2018	2/25/26, 5:15 PM	2/25/26, 5:15 PM	256	44100		Apple Music AAC audio file							
Heavy Friends	Boris	Boris	Heavy Rocks (2002)						Alternative	10270853	289	1	1	1	13	2002	2/25/26, 5:15 PM	2/25/26, 5:15 PM	256	44100		Apple Music AAC audio file							
Boris the Spider (Mono Version)	The Who	John Entwistle	A Quick One (Mono Version) [Bonus Track Version]						Pop	5554209	151	1	1	2	20	1966	2/25/26, 5:15 PM	2/25/26, 5:15 PM	256	44100		Apple Music AAC audio file							
Autobahn Music Box	Cut Copy	Dan Whitford	Bright Like Neon Love						Pop	9085364	245	1	1	10	12	2004	2/25/26, 5:15 PM	2/25/26, 5:15 PM	256	44100		Apple Music AAC audio file							
Vespula Pensylvanica	Polygonia	Lindsey Ann Wang	Living Patterns - EP						Electronic	9152456	241	1	1	6	6	2022	2/25/26, 5:15 PM	2/25/26, 5:15 PM	256	44100		Apple Music AAC audio file							
Bloody Well Right	Supertramp	Roger Hodgson & Rick Davies	Crime of the Century (Deluxe Edition) [2014 Remaster]						Rock	10333438	272	1	2	2	8	1974	2/25/26, 5:15 PM	2/25/26, 5:15 PM	256	44100		Apple Music AAC audio file							
