Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Six O'clock News	Brennan Wedl & Waxahatchee	Kathleen Edwards	Six O'clock News - Single						Alternative	9502914	272	1	1	1	1	2026	4/2/26, 10:12 AM	4/2/26, 10:12 AM	256	44100		Apple Music AAC audio file							
Close to Me	Cassette	Tom Watson	The Jingle King						Indie Rock	11468057	330	1	1	4	10	2009	4/2/26, 10:12 AM	4/2/26, 10:12 AM	256	44100		Apple Music AAC audio file							
Wheels (With Babehoven & Billie Marten)	Squirrel Flower, Babehoven & Billie Marten	Ella Williams & Maya Bon	Wheels - Single						Alternative	6346690	176	1	1	1	1	2026	4/2/26, 10:12 AM	4/2/26, 10:12 AM	256	44100		Apple Music AAC audio file							
I Love a Rainy Night	Eddie Rabbitt		I Love a Rainy Night						Country	7298704	191	1	1	1	25	1980	4/2/26, 10:12 AM	4/2/26, 10:12 AM	256	44100		Apple Music AAC audio file							
Two Tickets to Paradise	Eddie Money	Eddie Money	Eddie Money (2022 Remaster)						Rock	8864326	240	1	1	1	10	1977	4/2/26, 10:12 AM	4/2/26, 10:12 AM	256	44100		Apple Music AAC audio file							
You Might Think	The Cars	Ric Ocasek	Heartbeat City (Expanded Edition)						Rock	7343721	184	1	1	6	17	1984	4/2/26, 10:12 AM	4/2/26, 10:12 AM	256	44100		Apple Music AAC audio file							
Who’s Having Fun?	DRAIN	Sammy Ciaramitaro, Cody Chavez & Tim Flegal	...IS YOUR FRIEND						Rock	6455778	172	1	1	8	10	2025	4/2/26, 10:12 AM	4/2/26, 10:12 AM	256	44100		Apple Music AAC audio file							
Evil Finds Light	DRAIN	DRAIN	LIVING PROOF						Metal	4972993	127	1	1	4	10	2023	4/2/26, 10:12 AM	4/2/26, 10:12 AM	256	44100		Apple Music AAC audio file							
In Your Pocket	Packaging	Daniel Birch & Daniel Lyon	Packaging						Alternative	9259238	237	1	1	6	10	2025	4/2/26, 10:12 AM	4/2/26, 10:12 AM	256	44100		Apple Music AAC audio file							
Ill Fitting Suit	Color Green	Noah Kohll, Corey Madden & Gary Canino	Color Green						Jam Bands	9110055	256	1	1	2	8	2022	3/24/26, 2:22 PM		256	44100		Apple Music AAC audio file			1	3/25/26, 12:33 PM			
Quarantine	levitation room	Porte	Quarantine - Single						Singer/Songwriter	6758791	187	1	1	1	1	2020	3/25/26, 12:10 PM		256	44100		Apple Music AAC audio file			1	3/25/26, 12:36 PM			
Lucifers Lament	ORB	David Gravolin, Jamie Harmer & Zak Olsen	The Space Between						Alternative	14383171	406	1	1	6	7	2018	4/2/26, 10:12 AM	4/2/26, 10:12 AM	256	44100		Apple Music AAC audio file							
Scantily Clad Rat Inhabitants	Easy Browns	Zachary Adam Brown	Down on the Farm						Rock	7654985	206	1	1	7	10	2020	3/31/26, 5:00 PM		256	44100		Apple Music AAC audio file							
Ohm	Yo La Tengo	Georgia Hubley, James McNew & Ira Kaplan	Fade (Deluxe Edition)						Alternative	14473103	407	1	2	1	10	2013	4/2/26, 10:12 AM	4/2/26, 10:12 AM	256	44100		Apple Music AAC audio file							
