Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Something So Right	Paul Simon	Paul Simon	There Goes Rhymin' Simon						Singer/Songwriter	10483937	276	1	1	4	14	1973	3/28/25, 10:26 AM		256	44100		Apple Music AAC audio file			1	4/2/25, 9:58 AM			
Lost on You	Foxwarren, Andy Shauf & D. A. Kissick	Andy Shauf, Dallas Bryson, Daryl Kissick & Avery Kissick	Foxwarren						Alternative	9110229	260	1	1	6	10	2018	3/28/25, 10:26 AM		256	44100		Apple Music AAC audio file			2	4/11/25, 2:14 PM			
He Who Beats Up Children	Eight Dayz	Peter Chabrowski, Claus Grabke, Oliver Niemeyer, Markus Schmidt	What's So Strange About Me						Alternative	4715047	125	1	2	11	16	2011	3/28/25, 10:26 AM		256	44100		Apple Music AAC audio file			1	4/2/25, 11:08 AM			
In the Afternoon	MGMT	Andrew VanWyngarden & Ben Goldwasser	In the Afternoon - Single						Alternative	8818338	226	1	1	1	1	2019	3/28/25, 10:26 AM		256	44100		Apple Music AAC audio file			1	4/2/25, 11:01 AM			
obvious	Oklou	Marylou Mayniel, casey manierka-quaile & Caila Thompson-Hannant	choke enough						Pop	5071640	135	1	1	4	12	2024	3/28/25, 10:26 AM		256	44100		Apple Music AAC audio file			1	4/2/25, 10:58 AM			
Spirits In the Night	Manfred Mann's Earth Band	Springsteen	Nightingales & Bombers						Rock	13381153	387	1	1	1	10	1975	3/28/25, 10:26 AM		256	44100		Apple Music AAC audio file			1	4/2/25, 10:08 AM			
Didn't I (Florent F Rework)	Darondo	William Pulliam & Al Tanner	Didn't I - EP						Funk	8490457	225	1	1	2	4	2014	3/28/25, 10:26 AM		256	44100		Apple Music AAC audio file			1	4/2/25, 10:12 AM			
My Name Is Mud	Primus	Les Claypool, Larry LaLonde & Tim Alexander	Pork Soda						Hard Rock	10626759	286	1	1	2	15	1993	3/28/25, 10:26 AM		256	44100		Apple Music AAC audio file			1	4/2/25, 11:06 AM			
Real Good Dream	Acid Dad	Sean Fahey, Trevor Mustoe & James Vaughn Hunt	Real Good Dream - Single						Psychedelic	7534010	210	1	1	1	1	2025	3/19/25, 1:31 PM		256	44100		Apple Music AAC audio file			3	4/8/25, 3:10 PM			
Cavehead	Frankie & The Witch Fingers	Josh Menashe, Dylan Sizemore & Shaughnessy Starr	Monsters Eating People Eating Monsters...						Psychedelic	9677828	274	1	1	9	10	2020	4/25/24, 12:07 PM	4/25/24, 12:07 PM	256	44100		Apple Music AAC audio file			7	4/22/25, 4:59 PM	1	3/25/25, 9:12 PM	
Skudde	Jorg Kuning	George Cunning	Elvers Pass						House	13232907	381	1	1	3	6	2025	3/28/25, 10:26 AM		256	44100		Apple Music AAC audio file			1	4/2/25, 10:55 AM			
Suddenly Everything Has Changed	The Flaming Lips	Michael Ivins, Steven Drozd & Wayne Coyne	The Soft Bulletin						Alternative	8455843	234	1	1	9	14	1999	3/28/25, 10:26 AM		256	44100		Apple Music AAC audio file			2	4/2/25, 11:46 AM			
