Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
I'm In a Hurry (And Don't Know Why)	Alabama	Roger Murrah & RANDY VANWARMER	American Pride						Country	6621651	168	1	1	5	11	1992	7/30/25, 10:00 AM	7/30/25, 10:00 AM	256	44100		Apple Music AAC audio file							
Ocean Front Property	George Strait	Hank Cochran, Dean Dillon & Royce Porter	Ocean Front Property						Country	6808237	188	1	1	4	10	1986	7/30/25, 10:00 AM	7/30/25, 10:00 AM	256	44100		Apple Music AAC audio file							
Forever and Ever, Amen	Randy Travis	Don Schlitz & Paul Overstreet	Always & Forever						Country	7998805	212	1	1	6	10	1987	7/30/25, 10:00 AM	7/30/25, 10:00 AM	256	44100		Apple Music AAC audio file							
Mmm Mmm Mmm Mmm	Crash Test Dummies	Brad Roberts	God Shuffled His Feet						Rock	8544818	235	1	1	3	12	1993	7/30/25, 10:00 AM	7/30/25, 10:00 AM	256	44100		Apple Music AAC audio file							
Oh! Tengo Suerte	Masayoshi Takanaka	Masayoshi Takanaka	City Pop Essentials ~ Male Voices ~						Jazz	9753031	253	1	1	29	33	2006	7/30/25, 10:00 AM	7/30/25, 10:00 AM	256	44100		Apple Music AAC audio file							
I Love People	Cory Hanson	Cory Hanson	I Love People						Singer/Songwriter	8271319	228	1	1	3	11	2025	7/30/25, 10:00 AM	7/30/25, 10:00 AM	256	44100		Apple Music AAC audio file							
Sgt. Pepper's Lonely Hearts Club Band	The Beatles	John Lennon & Paul McCartney	Sgt. Pepper's Lonely Hearts Club Band						Rock	5016897	121	1	1	1	13	1967	7/30/25, 10:00 AM	7/30/25, 10:00 AM	256	44100		Apple Music AAC audio file							
With a Little Help From My Friends	The Beatles	John Lennon & Paul McCartney	Sgt. Pepper's Lonely Hearts Club Band						Rock	6505909	164	1	1	2	13	1967	7/30/25, 10:00 AM	7/30/25, 10:00 AM	256	44100		Apple Music AAC audio file							
Sgt. Pepper's Lonely Hearts Club Band (Reprise)	The Beatles	John Lennon & Paul McCartney	Sgt. Pepper's Lonely Hearts Club Band						Rock	3403641	79	1	1	12	13	1967	7/30/25, 10:00 AM	7/30/25, 10:00 AM	256	44100		Apple Music AAC audio file							
A Day In the Life	The Beatles	John Lennon & Paul McCartney	Sgt. Pepper's Lonely Hearts Club Band						Rock	12497718	335	1	1	13	13	1967	7/30/25, 10:00 AM	7/30/25, 10:00 AM	256	44100		Apple Music AAC audio file							
Overture 2001	Torture	Kevin Krause	4 - Enduring Freedom						Metal	5375554	145	1	1	1	13	2023	7/24/25, 11:40 AM	7/24/25, 11:40 AM	256	44100		Apple Music AAC audio file			11	7/29/25, 7:04 PM			
Hold My Hand	Hootie & The Blowfish	Darius Rucker, Dean Felber, Jim Sonefeld & Mark Bryan	Cracked Rear View						Pop	9672826	258	1	1	2	12	1994	7/30/25, 10:00 AM	7/30/25, 10:00 AM	256	44100		Apple Music AAC audio file							
Conan Troutman	Kyuss	Brant Bjork, Joshua Homme, Mario Lalli & Scott Reeder	Welcome to Sky Valley						Hard Rock	4858195	132	1	1	8	10	1994	7/30/25, 10:00 AM	7/30/25, 10:00 AM	256	44100		Apple Music AAC audio file							
Lady	Dead Meadow		Dead Meadow						Rock	9411823	270	1	1	4	9	2001	7/30/25, 10:00 AM	7/30/25, 10:00 AM	256	44100		Apple Music AAC audio file							
Steve Biko (Stir It Up)	A Tribe Called Quest	John Davis, A. Muhammad & M. Taylor	Midnight Marauders						Hip-Hop/Rap	6957246	191	1	1	2	14	1993	7/30/25, 10:00 AM	7/30/25, 10:00 AM	256	44100		Apple Music AAC audio file							
I Confess (2012 Remaster)	The English Beat	Andrew Cox, Dave Wakeling, David Steele, David Wright, Everett Morton, Roger Charlery & Wesley Magoogan	Special Beat Service (Expanded) [2012 Remaster]						New Wave	9903711	270	1	1	1	16	1982	7/30/25, 10:00 AM	7/30/25, 10:00 AM	256	44100		Apple Music AAC audio file							
Tomorrow (2014 Remaster)	Morrissey	Alain Whyte & Morrissey	Your Arsenal (Definitive Master)						Alternative	9532622	257	1	1	10	10	1992	7/30/25, 10:00 AM	7/30/25, 10:00 AM	256	44100		Apple Music AAC audio file							
