Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Star Sail (2016 Remastered)	The Verve	Peter Salisbury, Richard Ashcroft, Nick McCabe & Simon Jones	A Storm In Heaven						Rock	8492403	240	1	1	1	10	1993	4/3/25, 2:22 PM		256	44100		Apple Music AAC audio file			1	4/3/25, 2:37 PM			
Mezcal	Medeski, Martin & Wood & Nels Cline		Woodstock Sessions, Vol. 2						Jazz	10622386	309	1	1	3	9	2014	4/3/25, 2:22 PM		256	44100		Apple Music AAC audio file			1	4/3/25, 2:43 PM			
A Couple More With You	Fictionist	Stuart Barry Maxfield, Robbie Dean Connolly, Brandon Robert Kitterman & Aaron David Anderson	Repeater						Rock	12025370	340	1	1	10	13	2025	4/3/25, 2:43 PM	3/30/25, 2:20 PM	256	44100		Purchased AAC audio file			13	4/23/25, 9:28 AM				Macintosh HD/Users/ddegraw/Music/Music/Media.localized/Music/Fictionist/Repeater/10 A Couple More With You.m4a
Figure In the Fog	Fictionist	Fictionist	Fictionist - EP						Alternative	3408207	86	1	1	4	6	2011	3/24/25, 11:41 AM	3/24/25, 11:41 AM	256	44100		Apple Music AAC audio file			6	4/22/25, 8:52 AM			
Great Escape	Fictionist	Fictionist	Fictionist - EP						Alternative	8939391	256	1	1	5	6	2011	3/24/25, 11:41 AM	3/24/25, 11:41 AM	256	44100		Apple Music AAC audio file			6	4/22/25, 8:37 AM			
Underneath	Fictionist	Stuart Barry Maxfield, Robbie Dean Connolly, Brandon Robert Kitterman & Aaron David Anderson	Repeater						Rock	8055365	224	1	1	3	13	2025	4/3/25, 2:54 PM	3/30/25, 2:20 PM	256	44100		Purchased AAC audio file			13	4/28/25, 6:28 PM				Macintosh HD/Users/ddegraw/Music/Music/Media.localized/Music/Fictionist/Repeater/03 Underneath.m4a
Project Five	Retron 0ne	Kenny Pitman	Project 5						Jungle/Drum'n'bass	10649237	288	1	1	5	8	2024	4/3/25, 2:22 PM		256	44100		Apple Music AAC audio file			2	4/4/25, 9:53 AM			
Moya	Godspeed You! Black Emperor		Slow Riot for New Zero Kanada						Alternative	23088551	651	1	1	1	2	1998	4/3/25, 2:22 PM		256	44100		Apple Music AAC audio file							
Lie To Me	Todd Day Wait	Todd Day Wait	Lie To Me - EP						Country	7473511	208	1	1	1	4	2024	4/3/25, 2:22 PM		256	44100		Apple Music AAC audio file			1	4/7/25, 11:00 AM			
Soundboy Don't Push Your Luck	Sully	Jack Stevens	Soundboy Don't Push Your Luck / 368ft High & Rising - Single						Jungle/Drum'n'bass	9544448	272	1	1	1	2	2018	4/3/25, 2:22 PM		256	44100		Apple Music AAC audio file			1	4/7/25, 11:05 AM			
Sweet Lullaby	Deep Forest	Michel Sanchez	World Mix						New Age	8359971	233	1	1	2	15	1992	4/3/25, 2:22 PM		256	44100		Apple Music AAC audio file			1	4/7/25, 11:09 AM			
Thank You	Dido	Dido & Paul Herman	No Angel						Pop	8347061	217	1	1	6	12	1998	4/3/25, 2:22 PM		256	44100		Apple Music AAC audio file			1	4/7/25, 11:12 AM			
Relict	upsammy	Thessa Torsing	Open Catalyst - EP						Dance	9213742	260	1	1	1	4	2025	4/3/25, 4:59 PM		256	44100		Apple Music AAC audio file			1	4/7/25, 11:17 AM			
Squidward's Viola	Jorg Kuning	George Cunning	Elvers Pass						House	14061251	400	1	1	4	6	2025	4/3/25, 5:00 PM		256	44100		Apple Music AAC audio file			1	4/7/25, 11:23 AM			
