Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
I'll See You In My Dreams	Django Reinhardt	Gus Kahn & Isham Jones	Djangologie, Vol. 9 / 1939 - 1940						Jazz	5395976	151	1	1	1	14	1970	8/26/25, 4:48 PM	8/26/25, 4:48 PM	256	44100		Apple Music AAC audio file							
Hammer Down	Fictionist	Stuart Barry Maxfield, Robbie Dean Connolly, Brandon Robert Kitterman & Aaron David Anderson	Repeater						Rock	8784908	244	1	1	6	13	2025	3/30/25, 9:51 PM	3/30/25, 2:20 PM	256	44100		Purchased AAC audio file			14	4/28/25, 6:40 PM			
Hummingbird	Wilco	Jeff Tweedy	A Ghost Is Born						Rock	6835579	187	1	1	5	12	2004	8/26/25, 4:48 PM	8/26/25, 4:48 PM	256	44100		Apple Music AAC audio file							
Strangers (2020 Stereo Remaster)	The Kinks	Dave Davies	Best Of						Rock	7358449	202	1	1	8	34	2021	8/26/25, 4:48 PM	8/26/25, 4:48 PM	256	44100		Apple Music AAC audio file							
Bronx Sniper	Mister Heavenly	Mister Heavenly, Ryan Kattner, Nicholas Thorburn & Joe Plummer	Out of Love						Alternative	7895316	219	1	1	1	12	2011	8/25/25, 7:55 AM		256	44100		Apple Music AAC audio file			2	8/26/25, 11:54 AM			
Blackbird	The Beatles	John Lennon & Paul McCartney	The Beatles (The White Album)						Rock	5737480	138	1	3	11	17	1968	8/26/25, 4:48 PM	8/26/25, 4:48 PM	256	44100		Apple Music AAC audio file							
The Zoo	Scorpions	Rudolf Schenker & Klaus Meine	Animal Magnetism						Hard Rock	11814168	330	1	1	8	9	1980	8/26/25, 4:48 PM	8/26/25, 4:48 PM	256	44100		Apple Music AAC audio file							
Coco Mango Diced (Boy Scout Mix)	Damu The Fudgemunk & MF DOOM	Daniel Dumile & Earl Davis	Coco Mango Diced - Single						Hip-Hop/Rap	4209811	109	1	1	1	2	2019	8/26/25, 4:48 PM	8/26/25, 4:48 PM	256	44100		Apple Music AAC audio file							
First Lunch, Then War	Shook Ones		Facetious Folly Feat						Alternative	5905112	154	1	1	4	11	2006	8/26/25, 4:48 PM	8/26/25, 4:48 PM	256	44100		Apple Music AAC audio file							
Barefoot In New York	Arthur Russell	Charles Arthur Russell Jr.	Iowa Dream						Alternative	12707047	333	1	1	10	19	2019	8/26/25, 4:48 PM	8/26/25, 4:48 PM	256	44100		Apple Music AAC audio file							
Oh Yeah	Yello	Boris Blank & Dieter Meier	Stella (Deluxe Edition)						Pop	6843634	185	1	1	3	15	1985	8/26/25, 4:48 PM	8/26/25, 4:48 PM	256	44100		Apple Music AAC audio file							
Annoyed Grunt	Neil Cicierega Archive	Neil Cicierega	Annoyed Grunt - Single						Pop	7751430	211	1	1	1	1	2017	8/26/25, 4:48 PM	8/26/25, 4:48 PM	256	44100		Apple Music AAC audio file							
Gallic Shrug	Greg Freeman	Greg Freeman	Burnover						Alternative	11084489	290	1	1	4	10	2025	8/26/25, 4:48 PM	8/26/25, 4:48 PM	256	44100		Apple Music AAC audio file							
Pig	Villager & Waleed	Alex Young	Pig - Single						House	7081278	192	1	1	1	1	2024	8/26/25, 4:48 PM	8/26/25, 4:48 PM	256	44100		Apple Music AAC audio file							
