Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Fourth Street	Dutch Interior	Jack Nugent, Noah Kurtz, Davis Stewart, Hayden Barton, Shane Barton & Conner Reeves	Moneyball						Alternative	8971667	252	1	1	7	9	2025	4/16/25, 4:35 PM		256	44100		Apple Music AAC audio file			1	4/16/25, 4:46 PM			
Still Can’t Believe	Dr. Dog	Scott A McMicken & Toby Mark Leaman	Still Can’t Believe - Single						Indie Rock	7381200	202	1	1	1	1	2024	4/16/25, 4:35 PM		256	44100		Apple Music AAC audio file			1	4/16/25, 4:49 PM			
Used Cars	Bruce Springsteen	Bruce Springsteen	Nebraska						Rock	6739369	190	1	1	7	10	1982	4/16/25, 4:35 PM		256	44100		Apple Music AAC audio file			1	4/16/25, 4:52 PM			
Right Where You Ought to Be	Mr. Elevator		Nico & Her Psychedelic Subconcious						Rock	7499797	212	1	1	6	10	2013	8/19/23, 6:32 PM	8/19/23, 6:32 PM	256	44100		Apple Music AAC audio file			63	4/22/25, 11:41 AM	3	2/28/25, 9:09 AM	
Body Bag	Rickshaw Billie's Burger Patrol	Leo Stephen Lydon, Sean Timothy St. Germain & Aaron Metzdorf	Big Dumb Riffs						Metal	6094250	154	1	1	6	11	2024	4/14/25, 7:04 PM		256	44100		Apple Music AAC audio file			3	4/16/25, 4:59 PM			
Then the Morning Comes	Smash Mouth	John Barry, Greg Camp & Gregory D. Camp	Astro Lounge						Alternative	7203056	182	1	1	9	15	1999	8/10/23, 9:27 PM	8/10/23, 9:27 PM	256	44100		Apple Music AAC audio file			8	4/24/25, 7:18 PM			
Kelly Watch the Stars	Air	Jean-Benoît Dunckel & Nicolas Godin	Moon Safari						Electronica	8014775	226	1	1	4	10	1998	4/16/25, 4:35 PM		256	44100		Apple Music AAC audio file			2	4/17/25, 8:59 AM			
Hazey Jane II	Nick Drake	Nick Drake	Bryter Layter						Alternative Folk	8588777	224	1	1	2	10	1971	4/16/25, 4:35 PM		256	44100		Apple Music AAC audio file			2	4/17/25, 9:03 AM			
Restless Sleep	Josi Devil	Joseph Deamer	Make It Better / Restless Sleep - Single						Garage	11466975	299	1	1	2	2	2025	4/16/25, 4:35 PM		256	44100		Apple Music AAC audio file			2	4/17/25, 9:08 AM			
Junco Partner (Live)	Joe Strummer & The Mescaleros	Nicholas Headon, Michael Jones, John Mellor & Paul Simonon	Give 'Em the Boot IV						Alternative	9113011	258	1	1	15	26	2004	4/16/25, 4:35 PM		256	44100		Apple Music AAC audio file			2	4/17/25, 9:20 AM			
Hole In the Earth	Deftones	Abe Cunningham, Chi Cheng, Chino Moreno, Frank Delgado & Stephen Carpenter	Saturday Night Wrist						Hard Rock	9020538	249	1	1	1	12	2006	4/16/25, 4:35 PM		256	44100		Apple Music AAC audio file			2	4/17/25, 9:25 AM			
Damned Old Sun	casper allen	casper allen	Damned Old Sun - Single						Rock	8509131	239	1	1	1	1	2025	4/16/25, 4:35 PM		256	44100		Apple Music AAC audio file			2	4/17/25, 9:29 AM			
CCF (I'm Gonna Stay With You)	Car Seat Headrest	Andrew Katz, Ethan Cossett, Seth Dalby & William Barnes	The Scholars						Alternative	18184595	491	1	1	1	9		4/16/25, 4:35 PM		256	44100		Apple Music AAC audio file			3	4/17/25, 12:07 PM			
Day One (feat. Dijon & Flock of Dimes)	Bon Iver	Justin Vernon, Samuel Tsang, Jennifer Wasner, Dijon Duenas, Brandon Burton & Ilsey Juber	SABLE, fABLE						Alternative	7727251	213	2	2	4	9	2025	4/16/25, 4:35 PM		256	44100		Apple Music AAC audio file			3	4/17/25, 12:11 PM			
Everything Is Peaceful Love	Bon Iver	Justin Vernon, Brandon Burton & James Stack	SABLE, fABLE						Alternative	7604593	210	2	2	2	9	2025	4/16/25, 4:35 PM		256	44100		Apple Music AAC audio file			3	4/17/25, 12:14 PM			
Dirty Laundry	Don Henley	Danny Kortchmar & Don Henley	I Can’t Stand Still						Pop	12756935	336	1	1	6	11	1982	4/10/25, 7:36 PM		256	44100		Apple Music AAC audio file			2	4/17/25, 12:20 PM			
Ain't It Fun	Paramore	Hayley Williams & Taylor York	Paramore						Alternative	10389425	296	1	1	6	17	2013	4/15/25, 5:15 PM		256	44100		Apple Music AAC audio file			2	4/17/25, 12:25 PM			
137	Brand New	Brand New, Jesse Lacey, Brian Lane, Garrett Tierney & Vincent Accardi	Science Fiction						Alternative	10921514	301	1	1	6	12	2017	4/15/25, 5:15 PM		256	44100		Apple Music AAC audio file			2	4/17/25, 12:30 PM			
