Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Mama Tried	Merle Haggard & The Strangers	Merle Haggard	Mama Tried						Country	5657826	133	1	1	1	12	1968	5/21/25, 3:04 PM		256	44100		Apple Music AAC audio file							
Autumn Leaves	Alvino Rey
Send In The Clowns	Frank Sinatra	Stephen Sondheim	Reprise Rarities (Vol. 3)						Jazz	7866320	219	1	1	10	15	2021	5/21/25, 3:04 PM		256	44100		Apple Music AAC audio file							
Green Green Grass of Home	Merle Haggard & The Strangers	Curly Putman	Mama Tried						Country	7981480	194	1	1	2	12	1968	5/21/25, 3:04 PM		256	44100		Apple Music AAC audio file							
Kristine	Joe Purdy		Who Will Be Next?						Singer/Songwriter	8421076	234	1	1	4	9	2016	5/21/25, 3:04 PM		256	44100		Apple Music AAC audio file							
How Does It Feel	Slade	Neville Holder & James Lea	Slade in Flame						Rock	12656622	355	1	1	1	10	1974	5/21/25, 3:04 PM		256	44100		Apple Music AAC audio file							
Marlboro Rojo	Fuerza Regida	Miguel Armenta	111XPANTIA						Música Mexicana	7245225	184	1	1	9	12	2025	5/21/25, 3:04 PM		256	44100		Apple Music AAC audio file							
Animated Violence	Thee Oh Sees		Orc						Alternative	11227608	306	1	1	3	10	2017	5/19/25, 4:26 PM		256	44100		Apple Music AAC audio file			2	5/20/25, 12:08 PM			
Countdown (feat. Mild High Club)	King Gizzard & The Lizard Wizard	Alex Brettin & Stu Mackenzie	Sketches of Brunswick East (feat. Mild High Club)						Alternative	7934953	202	1	1	2	13	2017	10/6/22, 7:55 PM	10/6/22, 7:55 PM	256	44100		Apple Music AAC audio file			95	5/20/25, 12:11 PM			
La Memoria / Shadows	Ottmar Liebert	Ottmar Liebert	Nouveau Flamenco (1990-2000 Special Tenth Anniversary Edition)						New Age	8130527	211	1	1	16	18	2000	5/15/25, 1:50 PM		256	44100		Apple Music AAC audio file			1	5/19/25, 1:10 PM			
The Heartbreak Life	The Julies		The Heartbreak Life - Single						Alternative	8479011	222	1	1	1	1	2025	5/21/25, 3:04 PM		256	44100		Apple Music AAC audio file							
Shameless Shadow	The Garden	Wyatt Shears & Fletcher Shears	Mirror Might Steal Your Charm						Alternative	6316708	177	1	1	3	12	2018	5/21/25, 3:04 PM		256	44100		Apple Music AAC audio file							
Cosmic Hero	Car Seat Headrest	Will Toledo	Teens of Denial						Alternative	17642328	511	1	1	9	12	2016	5/21/25, 3:04 PM		256	44100		Apple Music AAC audio file							
Velvet Ring	Big Thief	Adrianne Elizabeth Lenker	Masterpiece						Alternative	5790423	155	1	1	9	12	2016	5/21/25, 3:04 PM		256	44100		Apple Music AAC audio file							
Sunlight	Herbie Hancock	M. RAGIN, Herbie Hancock & Jerry Cohen	Sunlight						Jazz	16031555	432	1	1	3	5	1978	5/21/25, 3:04 PM		256	44100		Apple Music AAC audio file							
Love Me a Little	K-LONE	Josiah Gladwell	Swells						House	9512200	260	1	1	2	10	2023	5/21/25, 3:04 PM		256	44100		Apple Music AAC audio file							
