Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Tally Ho!	The Clean	David Kilgour, Hamish Kilgour & Robert Scott	Tally Ho! / Platypus - Single						Rock	6210477	150	1	1	1	2	1981	7/9/25, 10:12 AM	7/9/25, 10:12 AM	256	44100		Apple Music AAC audio file							
Billy Two	The Clean	David Kilgour, Hamish Kilgour & Robert Scott	Anthology						Rock	5563407	142	1	2	3	22	1986	7/9/25, 10:12 AM	7/9/25, 10:12 AM	256	44100		Apple Music AAC audio file							
Sing-Song	3Ds	David Mitchell, Denise Roughan, David Saunders & Dominic Stones	Fish Tales/Swarthy Songs for Swabs						Alternative	5081834	138	1	1	8	15	1991	7/9/25, 10:12 AM	7/9/25, 10:12 AM	256	44100		Apple Music AAC audio file							
Broke Scene	Gordi	Sophie Payten	Like Plasticine						Alternative	7692906	206	1	1	11	12	2023	7/9/25, 10:12 AM	7/9/25, 10:12 AM	256	44100		Apple Music AAC audio file							
Weight of Time	Mystic Braves	Ignacio Gonzalez, Julian Ducatenzeiler & Shane Stotsenberg	Weight of Time - Single						Rock	13296985	378	1	1	1	1	2025	7/5/25, 11:51 AM		256	44100		Apple Music AAC audio file			1	7/8/25, 9:31 AM			
Us and the Rainbow	Babe Rainbow	Angus Dowling, Jack Crowther, Eliot Oreilly & Lucas Labrosse	Today						Alternative	10045830	275	1	1	4	11	2019	7/5/25, 11:52 AM		256	44100		Apple Music AAC audio file			1	7/8/25, 9:39 AM			
Paint Me Silver	Pond	Jay Watson, Nicholas Allbrook & Todd Rundgren	The Weather						Alternative	8024828	224	1	1	3	11	2017	7/5/25, 11:52 AM		256	44100		Apple Music AAC audio file			1	7/8/25, 9:43 AM			
White Punks On Dope	The Tubes	Michael Ash Evans, William Edmond Spooner & Roger A Steen	The Tubes						Rock	14759523	409	1	1	8	8	1975	7/9/25, 10:12 AM	7/9/25, 10:12 AM	256	44100		Apple Music AAC audio file							
Filet of Sole	The Dead Milkmen	Rodney Linderman, Dean Sabatino, David Schulthise & Anthony Joseph Genaro	Big Lizard In My Backyard						Punk	4795474	117	1	1	12	21	1985	7/9/25, 10:12 AM	7/9/25, 10:12 AM	256	44100		Apple Music AAC audio file							
Let's Have a War	FEAR	Lee James & Philo Cramer	"the Record"						Rock	5271136	140	1	1	1	16	1981	7/9/25, 10:12 AM	7/9/25, 10:12 AM	256	44100		Apple Music AAC audio file							
Shopping Cart	Parallel Dance Ensemble	Jessica Hansell & Robin Braun	Possessions And Obsessions						Disco	8693659	245	1	1	1	9	2011	7/9/25, 10:12 AM	7/9/25, 10:12 AM	256	44100		Apple Music AAC audio file							
The River of Dreams	Billy Joel	Billy Joel	River of Dreams						Rock	9300178	245	1	1	8	10	1993	7/9/25, 10:12 AM	7/9/25, 10:12 AM	256	44100		Apple Music AAC audio file							
Fantasy	Mariah Carey	Mariah Carey, Dave Hall, Christopher Frantz, Tina Weymouth, Adrian Belew & Steven Stanley	Daydream						Pop	9030690	243	1	1	1	12	1995	7/9/25, 10:12 AM	7/9/25, 10:12 AM	256	44100		Apple Music AAC audio file							
Flex	Joe Goddard & Suku of Ward 21	Joe Goddard & Andre Gray	Kinetic - EP						Dance	9162857	258	1	1	3	5	2024	7/9/25, 10:12 AM	7/9/25, 10:12 AM	256	44100		Apple Music AAC audio file							
Stride Rite	Animal Collective	Dave Portner, Noah Lennox, Brian Weitz & Josh Dibb	Isn’t It Now?						Alternative	10210225	293	1	1	7	9	2023	7/9/25, 10:12 AM	7/9/25, 10:12 AM	256	44100		Apple Music AAC audio file							
Juice (Know the Ledge)	Eric B. & Rakim	William Griffin & Eric Barrier	Gold: Eric B. & Rakim						East Coast Rap	8536370	241	2	2	9	11	2005	7/9/25, 10:12 AM	7/9/25, 10:12 AM	256	44100		Apple Music AAC audio file							
