Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Sick of Goodbyes	Sparklehorse	Mark Linkous & David Lowery	Good Morning Spider						Indie Rock	8583376	212	1	1	5	17	1998	9/22/25, 4:16 PM	9/22/25, 4:16 PM	256	44100		MPEG-4 audio file			1	9/22/25, 5:40 PM			
River	Suzzallo	Rocky Votolato	The Quiet Year						Alternative	7771453	209	1	1	1	11	2025	9/22/25, 4:16 PM	9/22/25, 4:16 PM	256	44100		MPEG-4 audio file			1	9/22/25, 5:44 PM			
I Hear You Calling	Bill Fay	Bill Fay	Time of the Last Persecution						Pop	6292367	174	1	1	3	14	1971	9/22/25, 4:16 PM	9/22/25, 4:16 PM	256	44100		MPEG-4 audio file							
Wildwood	Chatham County Line		Wildwood						Singer/Songwriter	6767321	188	1	1	1	12	2010	9/22/25, 4:16 PM	9/22/25, 4:16 PM	256	44100		MPEG-4 audio file							
Long Gone to Saskatchewan	Corb Lund	Corb Lund	Losin' Lately Gambler						Country	7539128	211	1	1	7	12	2009	9/22/25, 4:16 PM	9/22/25, 4:16 PM	256	44100		MPEG-4 audio file							
Stewball	Peter, Paul & Mary	John Herald, Mezzetti, Mary Travers, Okun, Paul Stookey, Ralph Rinzier & Robert Yellin	In the Wind						Singer/Songwriter	7040216	192	1	1	7	12	1963	9/22/25, 4:16 PM	9/22/25, 4:16 PM	256	44100		MPEG-4 audio file							
I'm Gonna Find A Cave	The Banana Splits	Mark Barkan	We're The Banana Splits						Pop	5493643	148	1	1	5	9	1985	9/9/25, 4:52 PM		256	44100		Apple Music AAC audio file							
Larger Than Life	Backstreet Boys	Brian T. Littrell, Kristian Lundin & Max Martin	Millennium						Pop	8460737	232	1	1	1	12	1999	9/16/25, 9:26 PM		256	44100		MPEG-4 audio file							
Fixing a Hole (feat. Max Romeo)	Easy Star All-Stars	John Lennon	Easy Star's Lonely Hearts Dub Band (Bonus Track Version)						Reggae	10602908	297	1	1	5	15	2009	9/22/25, 4:16 PM	9/22/25, 4:16 PM	256	44100		MPEG-4 audio file							
Can Imagination Transcend Distance?	Soshi Takeda		Secret Communication						Electronic	14782708	427	1	1	1	6	2024	9/22/25, 4:16 PM	9/22/25, 4:16 PM	256	44100		MPEG-4 audio file							
Mantequilla (feat. Clara!) [Pariah Remix]	Maoupa Mazzocchetti & Pariah	Maoupa Mazzocchetti & Pariah	Split 3 (feat. Clara!) - Single						Electronic	9805229	276	1	1	1	2	2025	9/22/25, 5:42 PM	9/22/25, 5:42 PM	256	44100		MPEG-4 audio file							
Breathe	The Prodigy	Keith Flint, Maxim & Liam Howlett	The Fat of the Land						Electronic	11758189	336	1	1	2	10	1996	9/22/25, 4:16 PM	9/22/25, 4:16 PM	256	44100		MPEG-4 audio file							
Are You Ready To Fly (Radio Mix)	Dune	Niguel Swanston & Tim Cox	Dune						Electronic	7614675	213	1	1	7	13	1995	9/22/25, 4:16 PM	9/22/25, 4:16 PM	256	44100		MPEG-4 audio file							
Casheine	Minor Science	Angus Finlayson	064 - Single						Electronic	10691010	304	1	1	2	2	2023	9/22/25, 4:16 PM	9/22/25, 4:16 PM	256	44100		MPEG-4 audio file							
