Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
I'd Love You to Want Me	Lobo	Roland Kent Lavoie	Of a Simple Man						Rock	9047371	247	1	1	7	12	1972	10/15/25, 4:27 PM	10/15/25, 4:27 PM	256	44100									
Make It With You	Bread	David Gates	Bread On the Waters						Rock	7552081	192	1	1	2	12	1970	10/15/25, 4:27 PM	10/15/25, 4:27 PM	256	44100									
Long Way Home (Live Version)	Dan Fogelberg	D. Fogelberg	Home Free						Rock	11533973	320	1	1	6	10	1972	10/15/25, 4:27 PM	10/15/25, 4:27 PM	256	44100									
Blues	Terry Callier	Terry Callier & Larry Wade	The Chess / Cadet Singles...Plus!						Jazz	7085048	178	1	1	10	16	1998	10/15/25, 4:27 PM	10/15/25, 4:27 PM	256	44100									
Islands of Men	Geese	Cameron Winter, Emily Green, Dominic DiGesu & Max Bassin	Getting Killed						Alternative	12445153	354	1	1	5	11	2025	10/15/25, 4:27 PM	10/15/25, 4:27 PM	256	44100									
Bits	No Joy	Jasamine White-Gluz & Angel Marcloid	Bugland						Alternative	7990266	218	1	1	3	8	2025	10/15/25, 4:27 PM	10/15/25, 4:27 PM	256	44100									
Darkhorse	Emma Ruth Rundle	Emma Ruth Rundle	On Dark Horses						Rock	13542693	372	1	1	3	8	2018	10/15/25, 4:27 PM	10/15/25, 4:27 PM	256	44100									
Fraulein	David Allan Coe	L. Williams	Once Upon a Rhyme						Country	6344073	161	1	1	8	10	1974	10/15/25, 4:27 PM	10/15/25, 4:27 PM	256	44100									
Long Road, No Turns	Daughters	Daughters	You Won't Get What You Want						Hard Rock	11474692	304	1	1	2	10	2018	10/15/25, 4:27 PM	10/15/25, 4:27 PM	256	44100									
Mothertime	Call Super	Joseph Richmond-Seaton	Mothertime - Single						Dance	11004278	315	1	1	1	1	2025	10/15/25, 4:27 PM	10/15/25, 4:27 PM	256	44100									
Phish Pepsi	Wednesday		Bleeds						Alternative	5427346	149	1	1	5	12	2025	10/15/25, 4:27 PM	10/15/25, 4:27 PM	256	44100									
Blubstep	Wordcolour		Blubstep - Single						Dubstep	11750436	336	1		1		2025	10/15/25, 4:28 PM	10/15/25, 4:28 PM	256	44100									
Davy Crockett	Thee Headcoats	Billy Childish	Archive from 1959 - The Billy Childish Story						Alternative	6682694	175	1	2	11	26	2009	10/7/25, 7:37 AM		256	44100									
Love You So	The King Khan & BBQ Show		Love You So - Single						Alternative	8075152	225	1		1		2005	10/11/25, 6:53 PM		256	44100					1	10/15/25, 4:19 PM			
The Static God	Thee Oh Sees		Orc						Alternative	10050396	260	1	1	1	10	2017	10/11/25, 7:22 PM		256	44100		MPEG-4 audio file			1	10/11/25, 7:25 PM	1	10/15/25, 4:28 PM	
