Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Chest Fever (Remastered 2000)	The Band	Robbie Robertson	Music From Big Pink (Remastered 2000)						Rock	12645539	312	1	1	8	11	1968	1/22/25, 1:52 PM		256	44100		Apple Music AAC audio file			1	1/22/25, 2:27 PM			
Lavender Blue (Dilly Dilly)	Burl Ives	Eliot Daniel & Traditional	20th Century Masters: The Best of Burl Ives - The Millennium Collection						Pop	5116292	140	1	1	3	12	1945	1/22/25, 1:52 PM		256	44100		Apple Music AAC audio file			1	1/22/25, 2:21 PM			
Anna Molly	Incubus	Brandon Boyd, Michael Einziger, Ben Kenney, José Pasillas II & Christopher Kilmore	Light Grenades						Rock	8271774	225	1	1	4	13	2006	1/22/25, 1:52 PM		256	44100		Apple Music AAC audio file			1	1/22/25, 3:25 PM			
Lopsided	At the Drive-In		In / Casino / Out						Alternative	10745599	281	1	1	9	11	1998	1/22/25, 1:52 PM		256	44100		Apple Music AAC audio file			1	1/22/25, 2:31 PM			
one life, might live	Little Simz	Kadeem Clarke & Simbiatu Ajikawo	Drop 6 - EP						Hip-Hop/Rap	5643298	154	1	1	2	5	2020	1/22/25, 1:52 PM		256	44100		Apple Music AAC audio file			1	1/22/25, 3:21 PM			
Eye in the Wall	Perfume Genius	Alan Wyffels, Blake Mills & Mike Hadreas	Ugly Season						Alternative	20573672	522	1	1	7	10	2019	1/22/25, 1:52 PM		256	44100		Apple Music AAC audio file			2	4/11/25, 1:45 PM			
Transcendental Access Point	Eris Drew	Eris Drew Larsen	Fluids of Emotion - Single						Dance	12827973	373	1	1	2	3	2020	1/22/25, 1:52 PM		256	44100		Apple Music AAC audio file			1	1/22/25, 3:06 PM			
S.N.C	DARKSIDE	Dave Harrington, Nicolas Jaar & Tlacael Esparza	Nothing						Alternative	13186670	355	1	1	2	9	2025	1/22/25, 1:52 PM		256	44100		Apple Music AAC audio file			1	1/22/25, 2:05 PM			
Tunnel Vision	Magdalena Bay	Matthew Lewin & Mica Tenenbaum	Imaginal Disk						Indie Pop	10754488	305	1	1	9	15	2024	1/22/25, 1:52 PM		256	44100		Apple Music AAC audio file			2	1/28/25, 12:21 PM			
Killing Time	Magdalena Bay	Matthew Lewin & Mica Tenenbaum	Imaginal Disk						Indie Pop	8636554	233	1	1	2	15	2024	1/22/25, 1:52 PM		256	44100		Apple Music AAC audio file			1	1/22/25, 3:13 PM			
Love Me Do	Smash Mouth	John Lennon & Paul McCartney	Love Me Do - Single						Alternative	5831322	156	1	1	1	1	2024	1/10/25, 1:06 PM		256	44100		Apple Music AAC audio file			4	1/22/25, 3:32 PM			
Technopolis	Yellow Magic Orchestra	Yellow Magic Orchestra & Ryuichi Sakamoto	Solid State Survivor						Electronic	9693934	254	1	1	1	8	1978	1/14/25, 1:10 PM	1/16/25, 2:21 PM	256	44100		Apple Music AAC audio file			10	1/30/25, 10:00 PM	1	1/16/25, 8:10 PM	
This Must Be the Place	Sure Sure		Sure Sure						Alternative	7893426	219	1	1	4	11	2017	1/17/25, 3:48 PM		256	44100		Apple Music AAC audio file			4	2/25/25, 9:34 PM			
Twin Peaks Theme	Angelo Badalamenti	Angelo Badalamenti & David Lynch	Twin Peaks (Soundtrack From)						Soundtrack	11256520	309	1	1	1	11	1990	1/22/25, 1:52 PM		256	44100		Apple Music AAC audio file			2	1/27/25, 12:53 PM			
Bad News	Hovvdy	Will Taylor & Charlie Martin	Hovvdy						Alternative	7138539	174	1	1	18	19	2024	1/22/25, 1:52 PM		256	44100		Apple Music AAC audio file			2	1/27/25, 12:56 PM			
Huarache Lights (Soulwax Remix)	Hot Chip	Hot Chip	Why Make Sense? (Definitive Version)						Electronic	11973009	343	2	2	7	8	2015	1/22/25, 1:52 PM		256	44100		Apple Music AAC audio file			2	1/27/25, 1:01 PM			
Meadow	Spelljammer	Spelljammer	Ancient of Days						Rock	23974127	710	1	1	1	5	2015	1/22/25, 1:52 PM		256	44100		Apple Music AAC audio file			1	1/22/25, 2:48 PM			
