Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Peace of Mind	Boston	T. Scholz	Boston						Rock	10888026	303	1	1	2	8	1976	5/7/25, 5:50 PM	5/7/25, 5:50 PM	256	44100		Apple Music AAC audio file							
Never Going Back Again	Fleetwood Mac	Lindsey Buckingham	Rumours						Rock	5240912	134	1	1	3	11	1977	5/7/25, 5:50 PM	5/7/25, 5:50 PM	256	44100		Apple Music AAC audio file							
Traffic In My Mind	The Osmonds	Alan Osmond, Merrill Osmond & Wayne Osmond	The Plan						Pop	9056730	235	1	1	2	12	1973	5/7/25, 5:50 PM	5/7/25, 5:50 PM	256	44100		Apple Music AAC audio file							
Shape of Things to Come ( From 'Wild In the Streets')	Davie Allan & Arrows	Barry Mann & Cynthia Weil	Wild Angels and Other Themes						Soundtrack	4727549	118	1	1	4	10	1966	4/30/25, 2:31 PM		256	44100		Apple Music AAC audio file			43	5/7/25, 11:07 AM			
Bring My Baby Back	Dr. Dog	Scott McMicken & Toby Leaman	The Psychedelic Swamp						Alternative	8176097	228	1	1	4	13	2016	5/3/25, 1:19 PM		256	44100		Apple Music AAC audio file			6	5/7/25, 11:14 AM			
TANDANG	Sego	Andrew Spencer Petersen	TANDANG						Alternative	8296391	214	1	1	1	10	2023	5/5/25, 3:55 PM		256	44100		Apple Music AAC audio file			5	5/7/25, 11:10 AM	1	5/7/25, 10:00 AM	
Teenage Lament '74	Alice Cooper	Alice Cooper & Neal Smith	Muscle of Love						Hard Rock	8236667	232	1	1	8	9	1973	5/7/25, 5:50 PM	5/7/25, 5:50 PM	256	44100		Apple Music AAC audio file							
Tall People Don't Live Long	Militarie Gun & Dazy	Ian Shelton & James Goodson	Tall People Don't Live Long - Single						Alternative	6929812	186	1	1	1	1	2025	5/7/25, 5:50 PM	5/7/25, 5:50 PM	256	44100		Apple Music AAC audio file							
Por Las Noches	Peso Pluma	Hassan Laija	Por Las Noches - Single						Música Mexicana	8486964	238	1	1	1	1	2021	5/7/25, 5:50 PM	5/7/25, 5:50 PM	256	44100		Apple Music AAC audio file							
Do I Ever Cross Your Mind	Chet Atkins & Dolly Parton	Dolly Parton	Chet Atkins - The Master And His Music						Country	6596546	158	1	1	5	16	1972	5/7/25, 5:50 PM	5/7/25, 5:50 PM	256	44100		Apple Music AAC audio file							
Patches	Clarence Carter	General Johnson & Ronald Dunbar	Patches						Rock	7776550	193	1	1	8	12	1970	5/7/25, 5:50 PM	5/7/25, 5:50 PM	256	44100		Apple Music AAC audio file							
Jump Bugs	Syclops		A Blink of a Eye						Dance	13846722	373	1	1	2	10	2013	5/7/25, 5:50 PM	5/7/25, 5:50 PM	256	44100		Apple Music AAC audio file							
True/False Lover	Car Seat Headrest	Andrew Katz, Ethan Cossett, Seth Dalby & William Barnes	The Scholars						Alternative	7792012	208	1	1	9	9	2025	5/7/25, 5:50 PM	5/7/25, 5:50 PM	256	44100		Apple Music AAC audio file							
Mushy	Anthony Naples	Anthony Naples	Scanners						Techno	13826925	381	1	1	8	10	2025	5/7/25, 5:50 PM	5/7/25, 5:50 PM	256	44100		Apple Music AAC audio file							
Swallows Wings	22º Halo	Will Kennedy	Lily of the Valley						Alternative	6888400	190	1	1	6	9	2024	4/30/25, 5:00 PM		256	44100		Apple Music AAC audio file			4	5/6/25, 3:20 PM	2	5/6/25, 11:43 AM	
Broom of Wind	Mount Eerie	Phil Elverum	Night Palace						Alternative	4254976	99	1	1	6	26	2024	4/30/25, 5:00 PM		256	44100		Apple Music AAC audio file			5	5/6/25, 3:36 PM			
Flammende Herzen	Michael Rother	Michael Rother	Flammende Herzen						Rock	15543443	426	1	1	1	5	1977	4/30/25, 5:00 PM		256	44100		Apple Music AAC audio file			5	5/6/25, 3:31 PM			
