Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Is Anybody Goin' to San Antone	Charley Pride	Glenn Martin & Dave Kirby	Charley Pride's 10th Album						Country	5509944	133	1	1	3	10	1970	3/11/25, 9:45 PM		256	44100		Apple Music AAC audio file			1	3/12/25, 11:24 AM			
She's Leaving You	MJ Lenderman	MJ Lenderman	Manning Fireworks						Alternative	9785237	278	1	1	5	9	2024	3/11/25, 9:45 PM		256	44100		Apple Music AAC audio file			1	3/12/25, 11:29 AM			
I Fell Asleep on My Arm	The Aquabats!		Myths, Legends and Other Amazing Adventures, Vol. 2						Alternative	8492446	242	1	1	6	13	2000	3/11/25, 9:45 PM		256	44100		Apple Music AAC audio file			1	3/12/25, 11:33 AM			
You Can Go	João Donato	João Donato & Eumir Deodato	Donato Deodato						Jazz	12003998	319	1	1	5	6	1973	10/30/24, 1:59 PM		256	44100		Apple Music AAC audio file			9	4/8/25, 1:02 PM			
Fora de Tempo	Eumir Deodato	Marcos Valle & Paulo Sergio Valle	Trmendão						Worldwide	7165791	196	1	1	9	13	1970	3/11/25, 9:45 PM		256	44100		Apple Music AAC audio file			1	3/12/25, 11:42 AM			
Água de Beber	Astrud Gilberto	Antônio Carlos Jobim & Vinicius de Moraes	The Astrud Gilberto Album						Latin Jazz	5815923	139	1	1	2	11	1965	3/1/25, 12:53 PM		256	44100		Apple Music AAC audio file			4	3/12/25, 11:44 AM			
Chickamauga	Willy Tea Taylor		Knuckleball Prime						Traditional Folk	11088784	314	1	1	9	11	2015	3/11/25, 9:45 PM		256	44100		Apple Music AAC audio file			1	3/12/25, 11:49 AM			
Lullaby	Willy Tea Taylor		Knuckleball Prime						Traditional Folk	7306128	207	1	1	10	11	2015	3/11/25, 9:45 PM		256	44100		Apple Music AAC audio file			1	3/12/25, 11:53 AM			
Corduroy Couch	Brown Horse	Nyle Holihan, Emma Tovell, Rowan Braham, Patrick Turner, Ben Auld & Phoebe Troup	Corduroy Couch - Single						Americana	9333489	264	1	1	1	1	2025	3/11/25, 9:45 PM		256	44100		Apple Music AAC audio file			1	3/12/25, 11:57 AM			
Ends Meet	Panda Bear	Noah Lennox	Sinister Grift						Alternative	7138258	201	1	1	4	9	2025	3/11/25, 9:45 PM		256	44100		Apple Music AAC audio file			1	3/12/25, 12:01 PM			
Are You Tired? (Keep on Singing)	DARKSIDE	Dave Harrington, Nicolas Jaar & Tlacael Esparza	Nothing						Alternative	14768453	404	1	1	3	9	2025	3/11/25, 9:45 PM		256	44100		Apple Music AAC audio file			1	3/12/25, 12:07 PM	1	3/11/25, 9:47 PM	
Blinkmoth (July Mix)	James K	Special Guest DJ & Jamie Krasner	Hypersoft Lovejinx Junkdream - Single						Electronic	14770854	423	1	1	2	2	2024	3/11/25, 9:45 PM		256	44100		Apple Music AAC audio file			1	3/12/25, 12:14 PM			
Venom's In	Panda Bear	Noah Lennox & Cass McCombs	Sinister Grift						Alternative	10228645	292	1	1	7	9	2025	3/11/25, 9:45 PM		256	44100		Apple Music AAC audio file			1	3/12/25, 12:19 PM			
Anywhere but Here	Panda Bear	Noah Lennox & Nadja Lennox	Sinister Grift						Alternative	9818191	279	1	1	2	9	2025	3/11/25, 9:45 PM		256	44100		Apple Music AAC audio file			1	3/12/25, 12:24 PM			
Ferry Lady	Panda Bear	Noah Lennox	Sinister Grift						Alternative	9835890	282	1	1	6	9	2025	3/11/25, 9:45 PM		256	44100		Apple Music AAC audio file			1	3/12/25, 12:29 PM			
