Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Broadview	Slow Pulp	Henry Stoehr, Emily Massey, Alex Leeds & Teddy Mathews	Yard						Alternative	9350394	245	1	1	9	10	2023	3/5/25, 11:24 AM		256	44100		Apple Music AAC audio file			1	3/5/25, 11:30 AM			
Walk Away	Sweater Club	Sweater Club	Five More Minutes						Rock	13286919	377	1	1	5	10	2007	3/5/25, 11:24 AM		256	44100		Apple Music AAC audio file			1	3/5/25, 11:36 AM			
Leave the Light On	Fictionist		Fictionist						Rock	6758706	189	1	1	9	10	2014	3/14/25, 1:57 PM	3/24/25, 11:40 AM	256	44100		Apple Music AAC audio file			4	3/27/25, 6:47 PM				Macintosh HD/Users/ddegraw/Music/Music/Media.localized/Apple Music/Fictionist/Fictionist/09 Leave the Light On.m4p
Semi-Charmed Life	Third Eye Blind	Arion Salazar, Kevin Cadogan & Stephan Jenkins	Third Eye Blind						Alternative	10215607	268	1	1	3	14	1997	3/5/25, 11:24 AM		256	44100		Apple Music AAC audio file			1	3/5/25, 11:44 AM			
Closing Time	Semisonic	Dan Wilson	Feeling Strangely Fine (20th Anniversary Edition)						Rock	9826224	273	1	1	1	16	1998	3/5/25, 11:24 AM		256	44100		Apple Music AAC audio file			1	3/5/25, 11:49 AM			
Fly	Sugar Ray	Sugar Ray	Floored						Alternative	8703036	244	1	1	13	13	1997	3/5/25, 11:24 AM		256	44100		Apple Music AAC audio file			2	4/11/25, 1:50 PM			
Man (Opposable Thumb)	The Presidents of the United States of America	The Presidents of the United States of America & Chris Ballew	Pure Frosting						Pop	7264117	196	1	1	7	13	1998	2/28/25, 8:00 PM	2/28/25, 8:00 PM	256	44100		Apple Music AAC audio file			11	3/7/25, 1:43 PM	1	3/4/25, 8:40 PM	
Synaesthetic	Blue Man Group	Matt Goldman, Phil Stanton, Chris Wink, Larry Heinemann, Ian Pai & Christian Dyas	Audio						Rock	12909999	331	1	1	3	14	1999	3/1/25, 2:12 PM		256	44100		Apple Music AAC audio file			5	3/5/25, 12:02 PM			
Waste	Smash Mouth	Greg Camp	Astro Lounge						Alternative	7823630	205	1	1	4	15	1999	8/10/23, 9:27 PM	8/10/23, 9:27 PM	256	44100		Apple Music AAC audio file			10	4/24/25, 7:01 PM	1	3/4/25, 2:50 PM	
Song for Zula	Phosphorescent		Muchacho						Alternative	13924494	370	1	1	2	10	2014	3/5/25, 11:24 AM		256	44100		Apple Music AAC audio file			1	3/5/25, 12:11 PM			
Sub Hugs	Breaka		Aeoui						Jungle/Drum'n'bass	13073373	349	1	1	5	10	2025	3/5/25, 11:24 AM		256	44100		Apple Music AAC audio file			1	3/5/25, 12:17 PM			
Arrange and Rearrange	Pete Seeger		Pete Seeger: The Smithsonian Folkways Collection						Folk	10134189	295	6	6	14	20	1998	3/5/25, 11:24 AM		256	44100		Apple Music AAC audio file			1	3/5/25, 12:22 PM			
Kiss Them For Me	Siouxsie & The Banshees	Susan Ballion, Steven Severin, Peter Edward Clarke & Martin McCarrick	Superstition (Remastered and Expanded)						Rock	10333595	278	1	1	1	14	1991	3/5/25, 11:24 AM		256	44100		Apple Music AAC audio file			1	3/5/25, 12:27 PM			
I, Voyager	Transglobal Underground	Alex Kasiek, Hamid Mantu, Natacha Atlas, Neil Sparkes & Tax D	Backpacking On the Graves of Our Ancestors (1991-1998)						Worldwide	14022216	391	1	2	3	13	1993	3/5/25, 11:24 AM		256	44100		Apple Music AAC audio file			1	3/5/25, 12:33 PM			
Has This Hit?	King Krule	Archy Marshall	6 Feet Beneath the Moon						Alternative	9336514	266	1	1	3	14	2013	3/5/25, 11:24 AM		256	44100		Apple Music AAC audio file			1	3/5/25, 12:37 PM			
