Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Wristwatch	MJ Lenderman	MJ Lenderman	Manning Fireworks						Alternative	7956417	222	1	1	4	9	2024	9/17/24, 7:53 PM		256	44100		Apple Music AAC audio file			2	9/18/24, 10:32 AM			
Before Tonight	Souled American		Notes Campfire						Alternative	7440687	208	1	1	1	8	1996	9/17/24, 7:53 PM		256	44100		Apple Music AAC audio file			2	9/18/24, 10:36 AM			
El Sereno	LA LOM	Zac Sokolow, Nicholas Baker & Jacob Faulkner	The Los Angeles League Of Musicians						Instrumental	7402656	186	1	1	5	12	2024	9/17/24, 7:53 PM		256	44100		Apple Music AAC audio file			2	9/18/24, 10:39 AM			
The Streets of Laredo	Eddy Arnold	Traditional	Cattle Call						Country	7406043	186	1	1	1	13	1963	9/17/24, 7:53 PM		256	44100		Apple Music AAC audio file			2	9/18/24, 10:42 AM			
Gotta Get Up	Harry Nilsson	Harry Nilsson	Nilsson Schmilsson						Rock	5893415	143	1	1	1	10	1971	9/17/24, 7:53 PM		256	44100		Apple Music AAC audio file			2	9/18/24, 10:44 AM	1	4/20/25, 3:14 PM	
Del Oro	Floating Points	Sam Shepherd	Cascade						Electronic	13040428	374	1	1	4	9	2024	9/17/24, 7:53 PM		256	44100		Apple Music AAC audio file			1	9/18/24, 10:50 AM			
Electric Blanket	ORB		Birth						Alternative	32394225	963	1	1	5	5	2016	9/13/24, 12:55 PM		256	44100		Apple Music AAC audio file			11	2/25/25, 8:15 PM			
California Dreamin'	Eddie Hazel	John Phillips & Michelle Phillips	Game, Dames and Guitar Thangs						R&B/Soul	13436697	377	1	1	1	7	1977	9/17/24, 7:53 PM		256	44100		Apple Music AAC audio file			2	9/18/24, 11:13 AM			
Split Myself In Two	Meat Puppets	Meat Puppets	Meat Puppets II (Deluxe Edition)						Alternative	5450368	144	1	1	1	19	1984	9/17/24, 7:53 PM		256	44100		Apple Music AAC audio file			2	9/18/24, 11:15 AM			
New Direction	Gorilla Biscuits		Start Today						Alternative	5486992	149	1	1	1	14	1989	9/17/24, 7:53 PM		256	44100		Apple Music AAC audio file			2	9/18/24, 11:18 AM			
Vocoder [Club Mix]	Floating Points	Sam Shepherd	Cascade						Electronic	15723586	451	1	1	1	9	2024	9/17/24, 7:53 PM		256	44100		Apple Music AAC audio file			1	9/18/24, 11:25 AM			
Tiraquon Acid Funk	Space Dimension Controller	Jack Hamill & Space Dimension Controller	Tiraquon Recordings, Vol. 1						Electronic	12147722	352	1	1	2	6	2022	9/17/24, 7:53 PM		256	44100		Apple Music AAC audio file			1	9/18/24, 11:31 AM			
Retrograde	James Blake	James Blake	Overgrown (Deluxe Edition)						Electronic	7886760	223	1	1	5	11	2013	9/17/24, 7:53 PM		256	44100		Apple Music AAC audio file			1	9/18/24, 11:35 AM			
