Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Alesis	Mk.gee	Michael Gordon	Two Star & The Dream Police						Alternative	7693080	198	1	1	9	11	2024	10/23/24, 9:54 AM		256	44100		Apple Music AAC audio file							
Many Times	Dijon	Andrew Sarlo, Dijon Duenas & Michael Gordon	Absolutely						R&B/Soul	4783409	126	1	1	3	12	2021	10/23/24, 9:54 AM		256	44100		Apple Music AAC audio file							
Annie	Dijon	Dijon Duenas & Jack Karaszewski	Absolutely						R&B/Soul	4605808	118	1	1	4	12	2021	10/23/24, 9:54 AM		256	44100		Apple Music AAC audio file							
I'm Sorry (Live)	John Denver	John Denver	Live in the USSR						Folk	7633347	211	1	1	17	27	2007	10/23/24, 9:54 AM		256	44100		Apple Music AAC audio file							
Rules of Life	Masters of the Hemisphere		Protest a Dark Anniversary						Alternative	5888968	161	1	1	6	10	2002	10/16/24, 12:56 PM		256	44100		Apple Music AAC audio file			9	4/8/25, 1:54 PM			
Can You Feel It?	The Apples In Stereo	Robert Schneider	New Magnetic Wonder						Indie Rock	9440040	250	1	1	1	24	2007	10/16/24, 12:43 PM		256	44100		Apple Music AAC audio file			7	10/22/24, 11:16 AM	1	4/20/25, 2:55 PM	
Specks	Matt Pond PA	Matthew Pond	The Dark Leaves						Alternative	8423920	229	1	1	3	10	2010	10/16/24, 2:49 PM		256	44100		Apple Music AAC audio file			5	10/21/24, 5:41 PM			
Whole Lotta Rosie	AC/DC	Angus Young, Bon Scott & Malcolm Young	Let There Be Rock						Hard Rock	12014853	324	1	1	8	8	1977	10/17/24, 2:44 PM		256	44100		Apple Music AAC audio file			2	10/20/24, 8:09 PM			
Altitude Lake	SLIFT	Jean Fossat & Rémi Fossat	UMMON						Rock	12558797	364	1	1	6	11	2020	10/23/24, 9:54 AM		256	44100		Apple Music AAC audio file			1	10/23/24, 10:01 AM			
Paintings Are Dead	Wand		1000 Days						Rock	4162535	105	1	1	3	12	2015	10/23/24, 9:54 AM		256	44100		Apple Music AAC audio file			1	10/23/24, 10:03 AM			
Dungeon Dropper	Wand		1000 Days						Rock	5184081	133	1	1	4	12	2015	10/23/24, 9:54 AM		256	44100		Apple Music AAC audio file			1	10/23/24, 10:05 AM	1	4/20/25, 3:06 PM	
Night Rider's Lament (feat. Cory Hanson)	Bill Callahan & Bonnie 'Prince' Billy	Mike Burton	Blind Date Party						Alternative	10514668	299	1	1	14	19	2021	10/23/24, 9:54 AM		256	44100		Apple Music AAC audio file			1	10/23/24, 10:10 AM			
Clocks	Fridge		The Sun						Rock	15913578	464	1	1	2	10	2007	10/23/24, 9:54 AM		256	44100		Apple Music AAC audio file			1	10/23/24, 10:18 AM			
Casual Sub (Burning Spear) [33 Mix]	E.T.A.	P. de Ville, R Evans & T. Yde	Casual Sub (Burning Spear) [Remixes]						Pop	10859955	310	1	1	5	7	1997	10/23/24, 9:54 AM		256	44100		Apple Music AAC audio file			1	10/23/24, 10:23 AM			
Dreamstate	Random Factor		Convergence						Dance	14916253	437	1	1	8	12	2004	10/23/24, 9:54 AM		256	44100		Apple Music AAC audio file			1	10/23/24, 10:30 AM			
Too Many Puppies	Primus	Not Documented	Frizzle Fry (Remastered)						Hard Rock	8385704	236	1	1	3	14	1990	10/23/24, 9:54 AM		256	44100		Apple Music AAC audio file			1	10/23/24, 10:34 AM			
Devotional Number One (feat. Okkervil River)	Roky Erickson	Roky Erickson	True Love Cast out All Evil (feat. Okkervil River) [Deluxe Edition]						Alternative	5364412	137	1	1	1	14	2010	10/23/24, 9:54 AM		256	44100		Apple Music AAC audio file			1	10/23/24, 10:36 AM			
The Great American Picnic	Being Dead	Cody Dosier & Julianne Keller	When Horses Would Run						Indie Rock	5736767	136	1	1	1	13	2023	10/23/24, 9:54 AM		256	44100		Apple Music AAC audio file			1	10/23/24, 10:39 AM			
