Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Life Is White	Big Star	Andy Hummel & Alex Chilton	Radio City						Pop	7629704	198	1	1	2	12	1974	2/6/24, 1:13 PM		256	44100		Apple Music AAC audio file			2	2/6/24, 5:46 PM	2	3/13/24, 11:22 PM	
Shaking Awake	Cloudland Canyon		An Arabesque						Pop	9484047	267	1	1	6	8	2016	2/6/24, 1:13 PM		256	44100		Apple Music AAC audio file			3	2/8/24, 11:53 AM			
Annie Blue	Launder		Annie Blue - Single						Alternative	7137854	196	1	1	1	1	2018	2/6/24, 1:13 PM		256	44100		Apple Music AAC audio file			4	4/19/24, 10:29 PM			
I Wanna Talk About Me	Toby Keith	Bobby Braddock	Pull My Chain						Country	6999303	183	1	1	2	13	2001	2/6/24, 1:13 PM		256	44100		Apple Music AAC audio file			3	2/8/24, 11:39 AM	1	3/13/24, 11:21 PM	
Primordial	Telekinetic Yeti	Alex Baumann	Primordial						Metal	10125312	275	1	1	1	11	2022	2/6/24, 1:13 PM		256	44100		Apple Music AAC audio file			3	2/8/24, 11:44 AM			
Old Trap Line	Witch	Dave Sweetapple, Joseph Mascis & Kyle Thomas	Paralyzed						Rock	12550841	353	1	1	9	9	2008	2/6/24, 1:14 PM		256	44100		Apple Music AAC audio file			3	2/8/24, 12:23 PM			
Greensky Greenlake	Dead Meadow		Dead Meadow						Rock	9710911	274	1	1	5	9	2001	2/6/24, 1:14 PM		256	44100		Apple Music AAC audio file			3	2/8/24, 11:48 AM			
The Promised Land	Bruce Springsteen	Bruce Springsteen	Darkness on the Edge of Town						Rock	9975433	269	1	1	6	10	1978	2/6/24, 1:14 PM		256	44100		Apple Music AAC audio file			3	2/8/24, 12:17 PM			
Everyone Knows	Slowdive		Slowdive						Alternative	9193157	262	1	1	5	8	2017	2/6/24, 1:14 PM		256	44100		Apple Music AAC audio file			4	4/19/24, 9:29 PM			
Acid Paradise	Kolter	Kolter null	Koltercamp, Vol. I - EP						Electronic	12824135	376	1	1	1	4	2020	2/6/24, 1:14 PM		256	44100		Apple Music AAC audio file			6	4/23/24, 1:03 PM			
Fall in Love	Babe Rainbow	Lucas Labrosse, Elliot O'reilly, Angus Dowling & Jack Crowther	The Babe Rainbow						Alternative	10249501	296	1	1	6	12	2017	1/31/24, 2:43 PM		256	44100		Apple Music AAC audio file			10	9/20/24, 12:42 AM			
Waiting Around For Grace	Pond	Jamie Terry, Jay Watson, Joseph Ryan & Nick Allbrook	Man It Feels Like Space Again						Alternative	12104043	309	1	1	1	9	2015	1/31/24, 4:55 PM		256	44100		Apple Music AAC audio file			36	2/25/25, 7:48 PM			
Change	King Gizzard & The Lizard Wizard	Stu Mackenzie, Ambrose Kenny-Smith, Joey Walker & Cook Craig	Changes						Alternative	27036221	783	1	1	1	7	2022	10/28/22, 3:17 AM	10/28/22, 3:17 AM	256	44100		Apple Music AAC audio file			31	4/8/25, 12:28 PM	2	6/3/23, 7:07 AM	
Mainland	Rolling Blackouts Coastal Fever	Marcel Tussie, Joe White, Joe Russo, Tom Russo & Fran Keaney	Hope Downs						Alternative	9644017	254	1	1	3	9	2018	2/6/24, 1:15 PM		256	44100		Apple Music AAC audio file			7	2/16/24, 12:32 PM	1	3/13/24, 11:24 PM	
Half Asleep / Half Awake	Swain	Noam Cohen	The Long Dark Blue						Alternative	4258041	111	1	1	2	13	2016	2/6/24, 1:15 PM		256	44100		Apple Music AAC audio file			8	4/19/24, 7:09 PM			
Music Sounds Better with You (Radio Edit)	Stardust	Thomas Bangalter, Alain Queme, Benjamin Cohen, Dominic King & Frank Musker	Music Sounds Better with You - Single						Electronic	9778346	260	1	1	2	2	1998	2/6/24, 1:33 PM		256	44100		Apple Music AAC audio file			9	4/19/24, 7:37 PM			
