Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Samba de Sausalito	Santana	J. Areas	Welcome						Rock	7869518	191	1	1	3	9	1973	11/13/24, 3:35 PM		256	44100		Apple Music AAC audio file			1	11/13/24, 3:56 PM			
Somebody Was Watching	Pops Staples	Brenda Burns	Don't Lose This						Alternative	8605218	246	1	1	1	10	2015	11/13/24, 3:35 PM		256	44100		Apple Music AAC audio file			1	11/13/24, 4:01 PM			
I Hear You Calling (Still Some Light)	Bill Fay	Bill Fay	Still Some Light: Part 1 (Piano, Guitar, Bass & Drums 1970-1971)						Alternative	6387790	178	1	1	17		2010	11/13/24, 3:35 PM		256	44100		Apple Music AAC audio file			1	11/13/24, 4:04 PM			
Yours	King Gizzard & The Lizard Wizard	Stuart Mackenzie	Butterfly 3000						Alternative	9632593	275	1	1	1	10	2021	9/12/23, 4:05 PM		256	44100		Apple Music AAC audio file			6	4/8/25, 12:50 PM			
Shanghai	King Gizzard & The Lizard Wizard	Stuart Mackenzie & Ambrose Kenny-Smith	Butterfly 3000						Alternative	8534477	240	1	1	2	10	2021	11/13/24, 3:35 PM		256	44100		Apple Music AAC audio file							
Interior People	King Gizzard & The Lizard Wizard	Joey Walker & Stuart Mackenzie	Butterfly 3000						Alternative	10998334	315	1	1	5	10	2021	11/13/24, 3:35 PM		256	44100		Apple Music AAC audio file			1	11/13/24, 4:15 PM			
Straws In The Wind	King Gizzard & The Lizard Wizard	Stu Mackenzie & Ambrose Kenny-Smith	K.G.						Alternative	12112645	341	1	1	4	10	2020	10/6/22, 7:55 PM	10/6/22, 7:55 PM	256	44100		Apple Music AAC audio file			8	11/16/24, 9:37 AM			
Supreme Ascendancy	King Gizzard & The Lizard Wizard	Stu Mackenzie & Ambrose Kenny-Smith	L.W.						Alternative	7995629	219	1	1	4	9	2021	4/20/22, 12:40 PM	10/6/22, 7:55 PM	256	44100		Apple Music AAC audio file			24	11/16/24, 9:41 AM	1	2/7/24, 11:02 AM	
K.G.L.W.	King Gizzard & The Lizard Wizard	Stu Mackenzie	L.W.						Alternative	17315474	508	1	1	9	9	2021	10/3/22, 2:57 PM	10/6/22, 7:55 PM	256	44100		Apple Music AAC audio file			40	4/23/25, 1:20 PM	2	10/2/23, 1:47 PM	
Confirmation	Westerman	William Westerman	Your Hero Is Not Dead						Alternative	9033338	258	1	1	9	11	2020	11/13/24, 3:35 PM		256	44100		Apple Music AAC audio file			1	11/13/24, 4:20 PM			
Chicken Garaage	Objekt	Timothy Hertz	Chicken Garaage - Single						Electronic	13858952	401	1	1	1	2	2024	11/13/24, 3:35 PM		256	44100		Apple Music AAC audio file							
Drum Machine	XYZ		XYZ						Alternative	7262239	202	1	1	3	10	2014	11/13/24, 3:35 PM		256	44100		Apple Music AAC audio file							
Forever and Ever	Boogie Belgique	Oswald Cromheecke	Nightwalker, Vol. 1						Electronic	12131403	350	1	1	1	15	2013	11/13/24, 3:35 PM		256	44100		Apple Music AAC audio file			1	11/13/24, 4:10 PM			
Bécane - A Colors Show	Yamê	Yamê, Kronomuzik, Epektase & Pandrezz	Bécane - A Colors Show - Single						Hip-Hop/Rap	6748291	182	1	1	1	1	2023	11/13/24, 3:35 PM		256	44100		Apple Music AAC audio file							
