Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
When I Paint My Masterpiece	The Band	Bob Dylan	Greatest Hits (Remastered)						Rock	9617104	258	1	1	13	18	1971	1/2/24, 7:59 PM		256	44100		Apple Music AAC audio file			2	4/19/24, 7:41 PM			
I Never Want to See You Again	Quasi		Featuring 'Birds'						Alternative	8502920	227	1	1	2	16	1998	1/2/24, 7:59 PM		256	44100		Apple Music AAC audio file			2	4/19/24, 7:26 PM	1	3/13/24, 11:15 PM	
Big Mike's	Dijon	Dijon Duenas & Michael Gordon	Absolutely						R&B/Soul	9690201	275	1	1	1	12	2021	1/2/24, 7:59 PM		256	44100		Apple Music AAC audio file			3	4/19/24, 10:55 PM			
Carolina in My Mind	John Denver	James Taylor	Take Me to Tomorrow						Country	5954619	163	1	1	9	11	1970	1/2/24, 7:59 PM		256	44100		Apple Music AAC audio file			2	4/23/24, 1:33 PM	1	3/13/24, 11:23 PM	
She Only Eats Organic	Acid Dad	James Vaughn Hunt, Sean Fahey & Trevor Mustoe	Take It From The Dead						Psychedelic	7971861	226	1	1	4	8	2021	1/2/24, 7:59 PM		256	44100		Apple Music AAC audio file			4	1/7/25, 2:56 PM			
Kids of the Black Hole	Adolescents	Rikk Agnew	Adolescents						Punk	11576139	327	1	1	6	16	1981	1/2/24, 7:59 PM		256	44100		Apple Music AAC audio file			5	9/21/24, 2:40 PM			
My Golden Years	The Lemon Twigs	Brian D'Addario & Michael D'Addario	My Golden Years - Single						Alternative	7163847	193	1	1	1	1	2024	1/2/24, 7:59 PM		256	44100		Apple Music AAC audio file			5	4/8/25, 2:58 PM	1	3/13/24, 11:14 PM	
Killing My Borrowed Time	Geese	Cameron Winter, Gus Green, Max Bassin, Dominic DiGesu & Foster Hudson	4D Country - EP						Alternative	7189730	197	1	1	4	5	2023	1/2/24, 7:59 PM		256	44100		Apple Music AAC audio file			2	4/19/24, 4:30 PM			
Comedown Song (Gunk)	Porches	Aaron Maine	All Day Gentle Hold !						Alternative	5238149	141	1	1	11	11	2021	1/2/24, 7:59 PM		256	44100		Apple Music AAC audio file							
The Fire	The Lemon Twigs	Brian D'Addario & Michael D'Addario	Go to School						Alternative	14095899	365	1	1	12	16	2018	1/2/24, 7:59 PM		256	44100		Apple Music AAC audio file			1	1/24/24, 9:17 PM			
Shambala (Single Version)	Three Dog Night	Daniel Moore	20th Century Masters - The Millennium Collection: The Best of Three Dog Night						Rock	7477852	207	1	1	2	12	1993	1/2/24, 8:00 PM		256	44100		Apple Music AAC audio file			2	4/19/24, 4:25 PM			
Irene (Ravin' Bomb)	Ian Noe	Ian Noe	Between the Country						Country	8350086	238	1	1	1	9	2019	1/2/24, 8:00 PM		256	44100		Apple Music AAC audio file			2	4/19/24, 4:19 PM	1	4/20/25, 3:16 PM	
King of Swords	King Woman	kristina maryam esfandiari	Doubt - EP						Metal	12684549	362	1	1	2	4	2015	1/2/24, 8:00 PM		256	44100		Apple Music AAC audio file			2	4/19/24, 7:54 PM			
La Malagueña	Miguel Aceves Mejía	Elpidio Ramírez	Mexicanísimo: Miguel Aceves Mejía						Música Mexicana	8689506	235	1	1	8	15	1988	1/2/24, 8:00 PM		256	44100		Apple Music AAC audio file					1	1/29/24, 12:24 PM	
Lake Song	A.L. West	Daniel Paul Bryson	The Store						Rock	7734474	200	1	1	2	8	2023	1/2/24, 8:00 PM		256	44100		Apple Music AAC audio file			2	4/23/24, 1:24 PM	1	4/20/25, 3:17 PM	
Do You Feel It	Holy Wave	Joseph Cook, Julian Ruiz, Ryan Fuson, Kyle Hager & Dustin Zozaya	Relax						Rock	8629174	214	1	1	1	11	2014	1/2/24, 8:00 PM		256	44100		Apple Music AAC audio file			4	2/19/24, 6:29 PM			
Abnormal Interference (2021 Remaster)	Eat Static	Joie hinton, Merv Pepler, Mervyn Pepler & Stephen Everitt	Implant (2021 Expanded & Remastered Edition)						Dance	17987530	504	1	3	2	8	1994	1/2/24, 8:00 PM		256	44100		Apple Music AAC audio file			2	4/19/24, 8:23 PM			
