Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Jawbone	The Band	Richard Manuel & Robbie Robertson	The Band (Remastered)						Rock	10323385	259	1	1	10	12	1969	10/17/24, 10:37 AM		256	44100		Apple Music AAC audio file							
Two Beads at the End	Minutemen	George Hurley & Dennes Boon	Double Nickels on the Dime						Punk	4594894	113	1	1	7	43	1984	10/17/24, 10:37 AM		256	44100		Apple Music AAC audio file							
She's Electric (Remastered)	Oasis	Noel Gallagher	(What's The Story) Morning Glory? [Deluxe Remastered Edition]						Indie Rock	8581727	220	1	3	9	12	1995	10/17/24, 10:37 AM		256	44100		Apple Music AAC audio file							
Zwango Zop	Mildlife		Phase						Alternative	10523382	289	1	1	2	6	2017	10/8/24, 8:33 AM		256	44100		Apple Music AAC audio file			4	1/7/25, 5:23 PM			
Xtal	Aphex Twin	Aphex Twin	Selected Ambient Works 85-92						Electronic	11453504	293	1	1	1	13	1992	9/25/24, 3:31 PM		256	44100		Apple Music AAC audio file			9	2/25/25, 8:32 PM			
LONG LIVE THE WILDERNESS	Babe Rainbow	Angus Dowling, Jack Crowther, Elliot O'reilly & Timon Martin	LONG LIVE THE WILDERNESS - Single						Alternative	10127632	286	1	1	1	1	2024	10/17/24, 10:37 AM		256	44100		Apple Music AAC audio file			2	4/8/25, 2:15 PM			
Na Real Sekele Fo'ya (feat. Ardalan) [Escapade Edit]	Pasteur Lappe & Walker & Royce	Pasteur Lappe	Na Real Sekele Fo'ya (feat. Ardalan) - Single						House	8385839	235	1	1	1	1	2023	10/17/24, 10:37 AM		256	44100		Apple Music AAC audio file							
I’ll Go Anywhere	Mustafa	Mustafa Ahmed & Simon Axel Hessman	Dunya						Alternative	5679256	154	1	1	6	12	2024	10/17/24, 10:37 AM		256	44100		Apple Music AAC audio file							
؞ؙؖ⁽⁾اv)) ̷̨ʅv؞ؙؖ⁽⁾ا	⣎⡇ꉺლ༽இ•̛)ྀ◞ ༎ຶ ༽ৣৢ؞ৢ؞ؖ ꉺლ	Kieran Hebden	ʅ() ʅ()ʃ ꐑ(ఠీੂ೧ູȯ)vȯ)࿃ूੂ✧⃛✧⃛) ():::() ̴̤̚ - EP						Electronic	9016499	234	1	1	2	4	2024	10/17/24, 10:37 AM		256	44100		Apple Music AAC audio file			1	4/20/25, 2:47 PM			
Do Nothin' Till You Hear from Me	Duke Ellington & Ray Brown	Duke Ellington	This One's for Blanton						Jazz	12134612	332	1	1	1	9	1972	10/17/24, 10:37 AM		256	44100		Apple Music AAC audio file							
The Latest Toughs	Okkervil River		Black Sheep Boy						Alternative	7705634	191	1	1	8	11	2005	10/17/24, 10:37 AM		256	44100		Apple Music AAC audio file					1	4/20/25, 3:17 PM	
Now Hear My Meaning	Ray Brown & Milt Jackson	Jimmy Woode	Ray Brown/Milt Jackson						Jazz	11689390	313	1	1	6	8	1955	10/17/24, 10:37 AM		256	44100		Apple Music AAC audio file							
Through a War	Geordie Greep	Geordie Greep & Seth Evans	The New Sound						Alternative	12227022	344	1	1	6	11	2024	10/17/24, 10:37 AM		256	44100		Apple Music AAC audio file							
Me and Michael	MGMT	Andrew VanWyngarden & Ben Goldwasser	Little Dark Age						Alternative	10528862	289	1	1	4	9	2018	10/17/24, 10:37 AM		256	44100		Apple Music AAC audio file							
Dream State	Pugilist	Alex Dickson	Dream State / Simian - Single						Dubstep	10541193	300	1	1	1	2	2017	10/17/24, 10:37 AM		256	44100		Apple Music AAC audio file							
