Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Right Now	Stephen Stills	Stephen Stills	Manassas						Rock	6905568	178	1	1	19	21	1972	8/14/24, 10:17 AM		256	44100		Apple Music AAC audio file			4	8/16/24, 10:57 AM			
Mr. Rabbit	Paul Westerberg	Paul Westerberg	Stereo						Alternative	5500962	145	1	1	11	13	2002	8/14/24, 10:17 AM		256	44100		Apple Music AAC audio file			4	8/16/24, 11:18 AM			
Into the Night (feat. Big Black Delta)	Sego	JONATHAN FORREST BATES	Quid Pro Quo - Single						Alternative	8495773	220	1	1	1	2	2020	8/14/24, 10:17 AM		256	44100		Apple Music AAC audio file			5	8/16/24, 11:01 AM			
Will You Return / When You Come Down	The Flaming Lips	Derek Brown, Jake Ingalls, Matt Kirksey, Michael Ivins, Nicholas Ley, Steven Drozd & Wayne Coyne	American Head						Alternative	11753973	321	1	1	1	12	2020	8/12/24, 12:06 PM		256	44100		Apple Music AAC audio file			6	8/16/24, 11:23 AM			
The Adults Are Talking	The Strokes	The Strokes	The New Abnormal						Alternative	10801925	309	1	1	1	9	2020	8/11/24, 2:44 PM		256	44100		Apple Music AAC audio file			5	8/16/24, 10:50 AM	1	8/13/24, 10:52 AM	
Age of Consent (2020 Digital Master)	New Order	Bernard Sumner, Gillian Gilbert, Peter Hook & Stephen Morris	Power Corruption and Lies (Definitive)						Rock	11027334	316	1	2	1	8	1983	8/12/24, 1:53 PM		256	44100		Apple Music AAC audio file			6	2/12/25, 12:15 PM			
Raw Feel	King Gizzard & The Lizard Wizard	Ambrose Kenny-Smith, Michael Cavanagh, Cook Craig, Joseph Walker, Lucas Harwood & Stuart Mackenzie	Flight b741						Rock	9159091	256	1	1	3	10	2024	8/14/24, 10:17 AM		256	44100		Apple Music AAC audio file			3	8/16/24, 10:54 AM			
Sugar/Tzu	black midi	Cameron Picton, Morgan Simpson & Geordie Greep	Hellfire						Alternative	8205550	230	1	1	2	10	2022	8/14/24, 10:17 AM		256	44100		Apple Music AAC audio file			3	8/16/24, 11:07 AM			
Stylistics	Tim Reaper	Ed Alloh	Stylistics - Single						Jungle/Drum'n'bass	14705180	424	1	1	1	1	2024	8/14/24, 10:17 AM		256	44100		Apple Music AAC audio file			4	8/16/24, 11:52 AM			
Kiss from a Rose	Seal	Henry Samuel	Seal II						R&B/Soul	10818818	288	1	1	6	11	1994	9/19/23, 4:33 PM		256	44100		Apple Music AAC audio file			13	3/28/25, 12:28 PM			
Y.B.P. (feat. Bruiser Wolf)	Danny Brown	Daniel Dewan Sewell, Devaul Neal, Skylar Eugene Tait & Kassa Purush Overall	Quaranta						Hip-Hop/Rap	6448444	176	1	1	5	11	2023	8/14/24, 10:17 AM		256	44100		Apple Music AAC audio file			3	8/16/24, 11:15 AM	1	8/14/24, 1:13 PM	
New	Alex G	Alex Giannascoli	Rules						Alternative	7220092	199	1	1	8	13	2012	8/14/24, 10:17 AM		256	44100		Apple Music AAC audio file			3	8/16/24, 11:26 AM			
EPR Phenomena	DMX Krew	Ed Upton	Cities In Flight						Dance	6357380	176	1	1	5	7	2013	8/14/24, 10:17 AM		256	44100		Apple Music AAC audio file			2	8/16/24, 11:04 AM			
Dark Entries	Bauhaus	Daniel Ash, Kevin Haskins, Peter Murphy & David J Haskins	In the Flat Field						Alternative	8677168	231	1	1	1	18	1980	8/14/24, 10:17 AM		256	44100		Apple Music AAC audio file			2	8/16/24, 11:40 AM	1	8/14/24, 10:22 AM	
Jolene	Lingua Ignota	Kristin Michelle Hayter & Dolly Parton	Jolene - Single						Rock	11847576	343	1	1	1	1	2020	8/14/24, 10:17 AM		256	44100		Apple Music AAC audio file			3	8/16/24, 11:45 AM			
Mistadobalina	Del the Funky Homosapien	Bobbit, Brown, James Brown, O'Shea Jackson, Teren Delvon Jones, Wesley & William Earl Collins	I Wish My Brother George Was Here						Hip-Hop/Rap	8905454	253	1	1	2	14	1991	8/14/24, 10:17 AM		256	44100		Apple Music AAC audio file			4	8/16/24, 11:36 AM			
