Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Aufregend und neu	Die Höchste Eisenbahn	Francesco Wilking, Moritz Krämer, Max Schröder & Felix Weigt	Ich glaub dir alles						Alternative	8235668	222	1	1	1	12	2019	12/10/24, 2:11 PM		256	44100		Apple Music AAC audio file			2	12/11/24, 4:36 PM			
All the Same	Quasi	Sam Coomes	Field Studies						Alternative	8968005	245	1	1	1	14	1998	12/10/24, 2:11 PM		256	44100		Apple Music AAC audio file			1	12/11/24, 11:18 AM			
Soul Inspiration	The Glands		The Glands						Alternative	4985637	133	1	1	11	19	2000	12/10/24, 2:11 PM		256	44100		Apple Music AAC audio file			1	12/11/24, 11:20 AM			
Christmas Must Be Tonight (Remastered)	The Band	Robbie Robertson	Islands (Remastered)						Holiday	7696811	217	1	1	5	10	1977	12/10/24, 2:11 PM		256	44100		Apple Music AAC audio file			1	12/11/24, 11:24 AM			
The Rise and Dear Demise of the Funky Nomadic Tribes	Thin Lizzy	Phil Lynott, Brian Downey & Eric Bell	Shades of a Blue Orphanage						Hard Rock	14533438	426	1	1	1	9	1972	12/10/24, 2:11 PM		256	44100		Apple Music AAC audio file			1	12/11/24, 12:15 PM			
Romance In Me	Nourished by Time	Marcus Elliott Brown	Romance In Me - Single						New Age	8980573	244	1	1	1	1	2022	12/10/24, 2:11 PM		256	44100		Apple Music AAC audio file			1	12/11/24, 12:19 PM			
Train Full of Gasoline	Ducks Ltd.	Tom McGreevy & Evan David Lewis	Harm's Way						Rock	6689747	170	1	1	4	8	2024	12/10/24, 2:11 PM		256	44100		Apple Music AAC audio file			1	12/11/24, 12:22 PM			
Walking On The Moon (Remastered 2003)	The Police	Sting	Reggatta De Blanc (Remastered 2003)						Rock	11694014	302	1	1	6	11	1979	12/10/24, 2:11 PM		256	44100		Apple Music AAC audio file			1	12/11/24, 12:27 PM			
Chan Chan	Buena Vista Social Club	Francisco Repilado	Buena Vista Social Club						Worldwide	10308799	258	1	1	1	14	1997	12/10/24, 2:11 PM		256	44100		Apple Music AAC audio file			1	12/11/24, 12:32 PM			
I Feel Love	Donna Summer	Donna Summer, Pete Bellotte & Giorgio Moroder	Walk Away - Collector's Edition The Best Of 1977-1980						R&B/Soul	12977677	341	1	1	4	9	1980	12/10/24, 2:11 PM		256	44100		Apple Music AAC audio file			1	12/11/24, 12:37 PM			
Neon Lights	Kraftwerk	Florian Schneider, Karl Bartos & Ralf Hütter	The Man-Machine (Remastered)						Electronic	18137848	532	1	1	5	6	1978	12/10/24, 12:55 PM		256	44100		Apple Music AAC audio file			3	12/13/24, 11:17 AM			
Wayfinder	Infinity Shred	Damon Hardjowirogo, George Stroud & Nathan Ritholz	EP 001 (Gnar Dream) - EP						Rock	12693682	357	1	1	4	5	2012	12/10/24, 12:58 PM		256	44100		Apple Music AAC audio file			3	12/13/24, 11:23 AM			
Hymn to the Pillory	Nothing	Domenic Palermo & Brandon Setta	Guilty of Everything						Rock	10193209	281	1	1	1	9	2014	12/10/24, 12:56 PM		256	44100		Apple Music AAC audio file			2	12/13/24, 11:28 AM	1	12/11/24, 12:52 PM	
Passin' Me By	The Pharcyde	T. Hardson, R. Robinson, E. Wilcox, J. Martinez, D. Stewart, M. Sebastian, J. Sebastian & J. Boone	Bizarre Ride II the Pharcyde						Hip-Hop/Rap	10577037	303	1	1	12	16	1992	12/10/24, 12:35 PM		256	44100		Apple Music AAC audio file			1	12/11/24, 1:05 PM			
Fazers	King Geedorah		Take Me to Your Leader						Hip-Hop/Rap	8046108	197	1	1	1	13	2003	12/10/24, 12:35 PM		256	44100		Apple Music AAC audio file			1	12/11/24, 1:08 PM			
Sound of da Police	KRS-One	Lawrence Parker & Rodney Lemay	Return of the Boom Bap						Hip-Hop/Rap	9056538	258	1	1	7	14	1990	12/10/24, 2:11 PM		256	44100		Apple Music AAC audio file			1	12/11/24, 1:12 PM			
Delirium Trigger	Coheed and Cambria		The Second Stage Turbine Blade (Re-Issue)						Hard Rock	10006606	287	1	1	5	13	2002	12/10/24, 2:11 PM		256	44100		Apple Music AAC audio file			1	12/11/24, 1:17 PM			
Medicine	Nick Waterhouse	Nick Waterhouse	Promenade Blue						Rock	7308624	198	1	1	4	11	2021	12/10/24, 2:11 PM		256	44100		Apple Music AAC audio file			1	12/11/24, 1:21 PM			
Cumbia Triste (feat. Grupo Kual)	Sonido Gallo Negro	Gabriel Alejandro López Flores	Paganismo (Deluxe)						Latin	8935230	231	1	1	2	17	2022	12/10/24, 2:11 PM		256	44100		Apple Music AAC audio file			1	12/11/24, 1:24 PM			
364 Days	The Murder City Devils		Thelema - EP						Alternative	9589143	276	1	1	6	6	2001	12/10/24, 2:11 PM		256	44100		Apple Music AAC audio file			1	12/11/24, 1:29 PM			
