Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Where Is Walter Fang?!	The Aquabats!	Ian Fowles, Matt Gorney & Christian Jacobs	Finally!						Rock	5343854	135	1	1	8	17	2024	9/11/24, 11:23 AM		256	44100		Apple Music AAC audio file			2	9/11/24, 6:30 PM			
Gold Soundz	Pavement	Stephen Malkmus	Crooked Rain, Crooked Rain						Alternative	5999213	159	1	1	7	12	1994	9/11/24, 11:23 AM		256	44100		Apple Music AAC audio file			2	9/11/24, 6:33 PM			
Poison Oak	Bright Eyes	Conor Oberst & Bright Eyes	I'm Wide Awake, It's Morning						Alternative	9971114	279	1	1	9	10	2005	9/11/24, 11:23 AM		256	44100		Apple Music AAC audio file			2	9/11/24, 6:38 PM			
Wasted On the Way	Crosby, Stills & Nash	Graham Nash	Daylight Again						Rock	6573216	172	1	1	2	11	1982	9/11/24, 11:23 AM		256	44100		Apple Music AAC audio file			2	9/11/24, 6:41 PM			
Thunder Kiss '65	White Zombie	Rob Zombie, Ivan Peter De Prume, Jay Yuenger & Shauna Reynolds	La Sexorcisto: Devil Music, Vol. 1						Hard Rock	8550731	234	1	1	3	14	1992	9/11/24, 11:23 AM		256	44100		Apple Music AAC audio file			2	9/11/24, 6:44 PM			
Pinseeker	Gene On Earth	Eugene Albert	Time On the Vine						Electronic	16384764	478	1	1	4	9	2022	9/11/24, 11:23 AM		256	44100		Apple Music AAC audio file			2	9/11/24, 6:52 PM			
Perfect Shelving Technique	Bullant	Joe Walker	Late Life Circ						Electronic	17779691	486	1	1	4	10	2023	9/11/24, 11:23 AM		256	44100		Apple Music AAC audio file			2	9/11/24, 7:01 PM			
Babyyy	Grace Ives	Grace Ives	Really Hot - EP						Pop	4062857	106	1	1	5	5	2016	9/11/24, 11:23 AM		256	44100		Apple Music AAC audio file			2	9/11/24, 7:02 PM			
Walkin' the Dog	The Sonics		Here Are the Sonics						Rock	6100839	165	1	1	9	12	1965	9/4/24, 3:47 PM	9/4/24, 3:47 PM	256	44100		Apple Music AAC audio file			11	1/7/25, 3:49 PM	1	3/15/25, 1:39 PM	
Avalon Speedway	Baked Beans	Matt Blach	Avalon Speedway - Single						Alternative	6765644	190	1	1	1	1	2019	9/11/24, 11:23 AM		256	44100		Apple Music AAC audio file			4	2/25/25, 7:05 PM			
Elephant	Tame Impala	Kevin Parker & Jay Watson	Lonerism						Rock	8294523	211	1	1	9	13	2012	9/11/24, 11:23 AM		256	44100		Apple Music AAC audio file			8	1/7/25, 2:33 PM			
Killdozer	Midwife		No Depression In Heaven						Alternative	8430967	237	1	1	5	7	2024	9/11/24, 11:23 AM		256	44100		Apple Music AAC audio file			2	9/11/24, 7:16 PM			
Lady Sun (feat. Hollie Cook)	Skinshape	William Dorey	Lady Sun (feat. Hollie Cook) - Single						Psychedelic	8067274	225	1	1	1	1	2024	9/11/24, 11:23 AM		256	44100		Apple Music AAC audio file			2	9/11/24, 7:19 PM			
Me And Bobby McGee (Single Version)	Roger Miller	Fred Foster & Kris Kristofferson	Roger Miller						Country	9876865	243	1	1	1	11	1969	9/11/24, 11:23 AM		256	44100		Apple Music AAC audio file			2	9/11/24, 7:24 PM			
Image 2	Images Of Goo	Leo Hopfinger & Cico Beck	Images Of Goo						IDM/Experimental	3537580	88	1	1	2	10	2023	9/11/24, 11:23 AM		256	44100		Apple Music AAC audio file			2	9/11/24, 7:25 PM			
You Don't Know the Shape I'm In	MJ Lenderman	MJ Lenderman	Manning Fireworks						Alternative	7652990	216	1	1	7	9	2024	9/11/24, 11:23 AM		256	44100		Apple Music AAC audio file			2	9/11/24, 7:29 PM			
Twister	Pearson Sound	D. Kennedy	Twister - Single						Electronic	9038119	252	1	1	1	2	2024	9/11/24, 11:23 AM		256	44100		Apple Music AAC audio file			2	9/11/24, 7:33 PM			
Eating Glue	Gerardo Delgado & Quinn Whalley	Craig Louis Higgins, Gerardo Delgado & Quinn Whalley	Paranoid London (feat. Craig Louis Higgins)						Electronic	12669598	365	1	1	8	14	2015	9/11/24, 11:23 AM		256	44100		Apple Music AAC audio file			2	9/11/24, 7:39 PM			
