Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Drown (2015 Remastered)	Son Volt	Jay Farrar	Trace (Remastered)						Alternative	7884049	199	1	1	6	11	1995	4/17/24, 2:23 PM		256	44100		Apple Music AAC audio file			2	4/19/24, 3:23 PM			
Annabelle	Gillian Welch	Gillian Welch	Revival						Singer/Songwriter	8632279	243	1	1	2	10	1996	4/17/24, 2:21 PM		256	44100		Apple Music AAC audio file			3	4/19/24, 5:09 PM			
Forget the Flowers	Wilco	Jeff Tweedy	Being There						Rock	6031973	167	1	1	5	19	1996	4/17/24, 2:21 PM		256	44100		Apple Music AAC audio file			3	4/19/24, 4:22 PM	1	4/17/24, 2:28 PM	
Over the Ocean ('91 Party Dance Mix)	Low	Alan Sparhawk, Mimi Parker & Zak Sally	OwL (Low Remix)						Pop	13731312	398	1	1	3	8	1998	4/17/24, 2:21 PM		256	44100		Apple Music AAC audio file			3	4/23/24, 2:14 PM			
My Girl	The Temptations	Ronald White & Smokey Robinson	Gold						R&B/Soul	6881128	164	1	2	4	19	1964	4/17/24, 2:21 PM		256	44100		Apple Music AAC audio file			3	4/19/24, 3:02 PM			
Change Your Mind	The Killers	Brandon Flowers, Dave Keuning, Ronnie Vannucci & Mark Stoermer	Hot Fuss						Rock	7556556	192	1	1	8	12	2004	4/17/24, 2:21 PM		256	44100		Apple Music AAC audio file			4	9/21/24, 3:43 PM			
Israelites	Desmond Dekker & The Aces	Dacres & Kong	Trojan Records: 40 Years, 40 Tracks						Reggae	5612428	157	1	2	9	20	1968	4/17/24, 2:22 PM		256	44100		Apple Music AAC audio file			6	1/7/25, 2:35 PM			
Siberian Breaks	MGMT	Andrew VanWyngarden & Ben Goldwasser	Congratulations						Alternative	25312681	729	1	1	6	9	2010	3/5/24, 11:09 AM		256	44100		Apple Music AAC audio file			12	3/28/25, 12:07 PM	1	4/8/24, 12:58 PM	
6 Underground	Sneaker Pimps	Liam Howe, Chris Corner, Ian Pickering, Keli Ali, Joe Wilson & David Westlake	Becoming X						Electronic	8126312	228	1	1	3	11	1996	4/17/24, 2:22 PM		256	44100		Apple Music AAC audio file			4	8/29/24, 8:58 AM			
All I Need	Air & Beth Hirsch	Beth Hirsch, Jean-Benoît Dunckel & Nicolas Godin	Moon Safari						Pop	9605211	268	1	1	3	10	1998	4/17/24, 2:23 PM		256	44100		Apple Music AAC audio file			2	4/22/24, 11:00 AM			
Nightmares	Nia Archives	Nia Archives & Ethan P. Flynn	Silence Is Loud						Electronic	6025267	162	1	1	8	13	2024	4/17/24, 2:22 PM		256	44100		Apple Music AAC audio file			2	4/22/24, 11:03 AM			
Forbidden Feelingz	Nia Archives	Nia Archives	Silence Is Loud						Electronic	6129659	166	1	1	5	13	2021	4/17/24, 2:22 PM		256	44100		Apple Music AAC audio file			2	4/22/24, 11:06 AM			
Dust in a Baggie	Billy Strings		Billy Strings - EP						Country	6272345	174	1	1	6	6	2016	4/17/24, 2:22 PM		256	44100		Apple Music AAC audio file			4	4/20/25, 3:09 PM			
Melody 4	Tera Melos	Nick Reinhart & Nathan Latona	Untitled						Alternative	10399631	296	1	1	4	8	2005	4/17/24, 2:22 PM		256	44100		Apple Music AAC audio file			3	4/18/24, 9:41 AM			
First Responders	Dinner Party, Terrace Martin, Robert Glasper, 9th Wonder & Kamasi Washington	Terrace Martin, Robert Glasper, Kamasi Washington, Patrick Douthit & Michael E. Neil	Dinner Party						R&B/Soul	10006417	289	1	1	4	7	2020	4/17/24, 2:22 PM		256	44100		Apple Music AAC audio file			2	4/18/24, 9:46 AM	1	4/17/24, 3:11 PM	
March	Glenn Branca		Symphony No. 13 (Hallucination City) for 100 Guitars						Rock	41745334	1187	1	1	1	4	2016	4/17/24, 2:22 PM		256	44100		Apple Music AAC audio file			1	4/18/24, 10:35 AM			
Runner	Alex G	Alex Giannascoli	God Save the Animals						Alternative	5754533	156	1	1	2	13	2022	4/17/24, 2:22 PM		256	44100		Apple Music AAC audio file			3	4/22/24, 11:12 AM			
Hey	Alvvays		Antisocialites						Alternative	6404383	168	1	1	6	10	2017	4/17/24, 2:22 PM		256	44100		Apple Music AAC audio file			3	4/22/24, 11:15 AM			
Baddy On the Floor (feat. Honey Dijon)	Jamie xx	Balal Bashir, Kenneth Burke, Luke Solomon, Mikal Safiyullah, Honey Redmond & James Smith	Baddy On the Floor (feat. Honey Dijon) - Single						Electronic	8531659	222	1	1	1	1	2024	4/17/24, 2:22 PM		256	44100		Apple Music AAC audio file			2	4/18/24, 10:57 AM			
You Just Haven't Earned It Yet, Baby (US Mix)	The Smiths	Johnny Marr & Morrissey	Louder Than Bombs						Alternative	7681689	214	1	1	11	24	1987	4/17/24, 2:22 PM		256	44100		Apple Music AAC audio file			2	4/18/24, 11:01 AM			
