Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
See You Again	The Debonaires	Michael Presser	Longshout						Reggae	10098725	288	1	1	2	12	2005	12/17/24, 5:43 PM		256	44100		Apple Music AAC audio file			1	12/18/24, 11:31 AM			
Seven Spanish Angels (feat. Willie Nelson)	Ray Charles	Eddie Setser (BMI) & Troy Seals (ASCAP)	Best of Country & Western (2024 Remasters)						R&B/Soul	8146266	228	1	1	13	13	2021	12/17/24, 5:43 PM		256	44100		Apple Music AAC audio file			1	12/18/24, 11:35 AM			
All Your'n	Tyler Childers	Tyler Childers	Country Squire						Country	8245329	218	1	1	8	9	2019	12/17/24, 5:43 PM		256	44100		Apple Music AAC audio file			1	12/18/24, 11:38 AM			
That Spirit of Christmas (Remastered)	Ray Charles	Mabel John BMI, Joel Webster BMI & Parnel Davison ASCAP	The Spirit of Christmas (Remastered)						Christmas	11898487	304	1	1	6	10	1985	12/17/24, 5:43 PM		256	44100		Apple Music AAC audio file			1	12/18/24, 11:43 AM			
Father Christmas	The Kinks	Ray Davies	Picture Book						Rock	8298473	220	5	6	2	19	1978	12/17/24, 5:43 PM		256	44100		Apple Music AAC audio file			1	12/18/24, 11:47 AM			
A Child Is Born	Jon Kennedy		The Best of the Reindeer Room, Volume 4						Holiday	8567046	216	1	1	14	16	2003	12/17/24, 5:43 PM		256	44100		Apple Music AAC audio file			1	12/18/24, 11:51 AM			
Happy Christmas (feat. Toots and the Maytals)	Byron Lee & The Dragonaires		Christmas Party Time In the Tropics						Reggae	7890431	217	1	1	17	22	2008	12/17/24, 5:43 PM		256	44100		Apple Music AAC audio file			1	12/18/24, 11:54 AM			
21st Century Schizoid Man (Including 'Mirrors')	King Crimson		In the Court of the Crimson King (Expanded Edition)						Prog-Rock/Art Rock	16521554	442	1	1	1	8	1969	12/17/24, 5:43 PM		256	44100		Apple Music AAC audio file			1	12/18/24, 3:04 PM			
Santa Claus	The Sonics		Merry Christmas						Christmas	6424014	172	1	1	1	10	1965	12/17/24, 5:43 PM		256	44100		Apple Music AAC audio file			1	12/18/24, 3:07 PM			
Christmas All Over Again	Tom Petty & The Heartbreakers	Tom Petty	A Very Special Christmas 2						Christmas	9014725	254	1	1	1	19	1992	12/17/24, 5:43 PM		256	44100		Apple Music AAC audio file			1	12/18/24, 3:11 PM			
Song for a Warrior	Swans		The Seer						Alternative	8402340	238	2	2	1	4	2012	12/17/24, 5:43 PM		256	44100		Apple Music AAC audio file			1	12/18/24, 3:15 PM			
Rosewood Casket	Dolly Parton, Linda Ronstadt & Emmylou Harris		Country's Greatest						Country	7134567	181	1	1	18	29	1987	12/17/24, 5:43 PM		256	44100		Apple Music AAC audio file			1	12/18/24, 3:18 PM			
Ferus Gallery	Allah-Las	Miles Michaud	Worship the Sun						Alternative	7652401	215	1	1	4	14	2014	12/16/24, 12:37 PM		256	44100		Apple Music AAC audio file			5	1/7/25, 2:12 PM	2	4/20/25, 3:11 PM	
Sleigh Ride	The Ventures	Leroy Anderson	The Ventures' Christmas Album						Christmas	5294917	146	1	1	1	12	1965	12/17/24, 4:01 PM		256	44100		Apple Music AAC audio file			2	2/25/25, 4:41 PM			
Fill the Gap	High Vis	Edward William Harper, Martin MacNamara, Graham Ian Sayle & Robert Lars Alexander Hammaren	Guided Tour						Rock	7607618	208	1	1	5	11	2024	12/17/24, 5:43 PM		256	44100		Apple Music AAC audio file			1	12/18/24, 3:28 PM	1	4/20/25, 3:11 PM	
Raw Cuts #2	Danilo Plessow & Motor City Drum Ensemble	Motor City Drum Ensemble	Raw Cuts #2 - Single						House	13750210	344	1	1	1	1	2008	12/17/24, 5:43 PM		256	44100		Apple Music AAC audio file							
