Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Dating Cops (Live)	The Intelligence		Live In San Francisco						Alternative	3270277	81	1	1	2	13	2018	8/20/24, 3:44 PM		256	44100		Apple Music AAC audio file			2	8/22/24, 11:07 AM	1	4/20/25, 3:03 PM	
F*****g Righteous	Pavement	Stephen Malkmus	Crooked Rain, Crooked Rain: LA's Desert Origins						Alternative	6084255	167	2	2	14	25	1994	8/20/24, 3:44 PM		256	44100		Apple Music AAC audio file			1	8/21/24, 3:11 PM			
Dying Is Easy	Third Ward	Andrew Robert Martin	Third Ward						Alternative	8581040	243	1	1	1	11	2023	8/20/24, 3:44 PM		256	44100		Apple Music AAC audio file			2	8/22/24, 11:12 AM			
Put Me in Yr Arms	Pinguin Mofex	Kenneth Nathaniel Pyfer & Scott Tyler Shepard	Side B Act 1 - Single						Rock	7579297	208	1	1	2	3	2017	8/20/24, 3:44 PM		256	44100		Apple Music AAC audio file			2	8/22/24, 11:15 AM			
Tala Tannam	Mdou Moctar	Ahmoudou Madassane, Michael Coltun & Mahamadou Souleymane	Afrique Victime						Rock	12183657	338	1	1	4	9	2021	3/31/23, 11:40 AM	3/31/23, 11:40 AM	256	44100		Apple Music AAC audio file			9	8/22/24, 1:14 PM			
Ich mach's auf	Raketenumschau	Leon Frei, Quirin Schacherl, Paul Sternagel & Jonathan Petersen	Ich mach's auf - Single						Pop	7654922	214	1	1	1	1	2024	8/20/24, 3:44 PM		256	44100		Apple Music AAC audio file			3	8/22/24, 1:18 PM			
All Come to Meet Her	Skip Spence	Alexander Lee 'Skip' Spence	Oar						Psychedelic	5076936	121	1	1	8	22	1969	8/20/24, 3:44 PM		256	44100		Apple Music AAC audio file			3	8/22/24, 1:20 PM			
Whole Cloth	Graham Nash & David Crosby	David Crosby	Graham Nash David Crosby						Rock	10064075	273	1	1	2	11	1972	8/20/24, 3:44 PM		256	44100		Apple Music AAC audio file			3	8/22/24, 1:24 PM			
My Boyfriend's Back (Single Version)	The Angels	Bob Feldman, Gerald Goldstein & Richard Gottehrer	My Boyfriend's Back						Pop	5163955	136	1	1	1	11	1963	8/16/24, 1:17 PM		256	44100		Apple Music AAC audio file			7	2/25/25, 9:36 PM			
Hang On Sloopy	The McCoys	Bert Russell & Wes Farrell	Hang On Sloopy - The Best of the McCoys						Pop	8765358	231	1	1	2	22	1965	8/20/24, 9:11 AM		256	44100		Apple Music AAC audio file			5	9/19/24, 9:11 PM	2	4/20/25, 3:14 PM	
California Dreamin' (feat. The Mamas & The Papas)	Barry McGuire	John Phillips & Michelle Phillips	This Precious Time						Alternative Folk	6543039	159	1	1	2	12	1965	8/16/24, 12:24 PM	8/16/24, 12:24 PM	256	44100		Apple Music AAC audio file			13	2/25/25, 10:16 PM	1	8/24/24, 5:37 PM	
California Dreamin' (feat. High Jinx) [Vintage Culture Remix]	Chris Lorenzo & Vintage Culture	John Phillips & Michelle Phillips	California Dreamin' (feat. High Jinx) [Vintage Culture Remix] - Single						Dance	6605931	183	1	1	1	1	2021	8/16/24, 1:16 PM		256	44100		Apple Music AAC audio file			6	2/25/25, 1:31 PM			
I Am (I Was)	Crack Cloud	Zach Choy, Aleem Khan, Bryce Cloghesy, Zachary Choy & William Choy	Red Mile						Alternative	11982182	334	1	1	6	8	2024	8/20/24, 3:44 PM		256	44100		Apple Music AAC audio file			2	8/21/24, 5:46 PM			
Pushermen	Iguana Death Cult	Jeroen Reek, Tobias Opschoor, Justin Boer, Arjen van Opstal & Jimmy de Kok	Echo Palace						Rock	8408995	232	1	1	3	11	2023	8/20/24, 3:44 PM		256	44100		Apple Music AAC audio file			2	8/21/24, 5:50 PM			
Daffodils	Dummy		Mandatory Enjoyment						Indie Rock	6156589	168	1	1	9	11	2021	8/20/24, 3:44 PM		256	44100		Apple Music AAC audio file			2	8/21/24, 5:53 PM			
Stoned and Feathered	Telekinetic Yeti		Abominable						Metal	9711784	257	1	1	3	8	2017	8/20/24, 3:44 PM		256	44100		Apple Music AAC audio file			2	8/21/24, 5:57 PM			
Stone County	Willi Carlisle	Willi Carlisle Goehring	Too Nice to Mean Much - EP						Singer/Songwriter	7242076	200	1	1	3	6	2016	8/20/24, 3:44 PM		256	44100		Apple Music AAC audio file			2	8/21/24, 6:00 PM			
Natural Devotion	SPIRIT OF THE BEEHIVE		You Are Arrived (But You've Been Cheated) - EP						Rock	8063612	226	1	1	4	6	2016	8/20/24, 3:44 PM		256	44100		Apple Music AAC audio file			2	8/21/24, 6:04 PM			
Indo Silver Club	Daft Punk	Guy-Manuel de Homem-Christo & Thomas Bangalter	Homework						Dance	9709274	274	1	1	14	16	1996	8/20/24, 3:44 PM		256	44100		Apple Music AAC audio file			2	8/21/24, 6:09 PM			
Something About Us	Daft Punk	Guy-Manuel de Homem-Christo & Thomas Bangalter	Discovery						Dance	8913237	232	1	1	9	14	2001	8/20/24, 3:44 PM		256	44100		Apple Music AAC audio file			2	8/21/24, 6:13 PM			
Instant Crush	Daft Punk & Julian Casablancas	Julian Casablancas, Thomas Bangalter & Guy-Manuel de Homem-Christo	Random Access Memories						Pop	12508040	337	1	1	5	13	2013	8/20/24, 3:45 PM		256	44100		Apple Music AAC audio file			2	8/21/24, 6:18 PM			
