Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Some Might Say (Remastered)	Oasis	Noel Gallagher	(What's The Story) Morning Glory? [Deluxe Remastered Edition]						Indie Rock	11685065	327	1	3	7	12	1995	3/27/24, 10:50 AM		256	44100		Apple Music AAC audio file			4	4/23/24, 12:57 PM			
Balancing Act	Volcano Suns		The Bright Orange Years						Alternative	7528382	211	1	1	4	21	1985	3/27/24, 10:50 AM		256	44100		Apple Music AAC audio file			4	4/23/24, 1:27 PM	1	4/20/25, 2:50 PM	
Museum of Flight	Damien Jurado		Maraqopa						Alternative	6137367	170	1	1	9	10	2012	3/27/24, 10:50 AM		256	44100		Apple Music AAC audio file			3	3/31/24, 4:31 PM			
Gimme Danger [2023 Remaster] [Iggy Mix]	Iggy & The Stooges	Iggy Pop & James Williamson	Raw Power (2023 Remaster) [Iggy Mix]						Punk	8587674	213	1	1	2	8	1973	3/27/24, 10:50 AM		256	44100		Apple Music AAC audio file			3	3/31/24, 4:41 PM			
Destroyed By Hippie Powers	Car Seat Headrest	Will Toledo	Teens of Denial						Alternative	11241791	303	1	1	3	12	2016	3/27/24, 10:50 AM		256	44100		Apple Music AAC audio file			3	3/31/24, 4:18 PM			
Workahol	Minor Science	Angus Finlayson	064 - Single						Electronic	12965150	370	1	1	1	2	2023	3/27/24, 10:50 AM		256	44100		Apple Music AAC audio file			3	3/31/24, 4:55 PM			
Natty Sat Upon the Rock	Yellowman		Mister Yellowman						Reggae	8202608	205	1	1	1	10	1982	3/21/24, 5:34 PM		256	44100		Apple Music AAC audio file			10	3/28/25, 12:31 PM			
Victoria (Stereo) [2019 Remaster]	The Kinks	Raymond Douglas Davies	Arthur or the Decline and Fall of the British Empire (2019 Deluxe)						Rock	8588170	221	1	1	1	17	1969	3/24/24, 3:33 PM		256	44100		Apple Music AAC audio file			10	9/18/24, 9:23 PM			
She's Not There	The Zombies	Rod Argent	Begin Here						Rock	5509349	146	1	1	7	14	1965	3/24/24, 8:34 PM		256	44100		Apple Music AAC audio file			11	4/8/25, 3:21 PM			
Nothin' in the World Can Stop Me Worryin' 'Bout That Girl	The Kinks	Ray Davies	Kinda Kinks						Rock	6107895	165	1	1	3	12	1965	3/27/24, 10:51 AM		256	44100		Apple Music AAC audio file			7	1/7/25, 3:10 PM			
Tahoultine	Mdou Moctar	Mahamadou Souleymane	Akounak Tedalat Taha Tazoughai (Original Motion Picture Soundtrack)						Rock	9701441	255	1	1	6	11	2015	3/27/24, 10:51 AM		256	44100		Apple Music AAC audio file			5	3/31/24, 5:02 PM	1	3/29/24, 11:08 PM	
Faraway Skies	Dean Johnson	Dean Johnson	Nothing for Me, Please						Singer/Songwriter	8022848	214	1	1	1	9	2023	3/27/24, 10:51 AM		256	44100		Apple Music AAC audio file			6	4/19/24, 3:06 PM			
Misery and Gin	Jaime Wyatt	John Durill & Snuff Garrett	Felony Blues						Country	9252860	264	1	1	7	7	2017	3/27/24, 10:51 AM		256	44100		Apple Music AAC audio file			8	4/8/25, 2:26 PM			
The Lost Art of Keeping a Secret (Live At Reading)	Queens of the Stone Age	Joshua Homme & Nick Oliveri	Rated R (Deluxe Edition)						Rock	8258137	213	2	2	13	15	2000	3/27/24, 10:51 AM		256	44100		Apple Music AAC audio file			7	4/19/24, 7:48 PM			
Can't Do Without You	Caribou		Our Love						Electronic	8418809	236	1	1	1	10	2014	3/27/24, 10:51 AM		256	44100		Apple Music AAC audio file			8	8/29/24, 9:10 AM			
Gravity Bongo	D. Tiffany & Roza Terenzi	Sophie Sweetland & Katie Campbell	Edge of Innocence						Techno	12234147	352	1	1	2	8	2022	3/27/24, 10:51 AM		256	44100		Apple Music AAC audio file			7	4/19/24, 4:13 PM			
Nowhere Fast	The Smiths	Johnny Marr & Morrissey	Meat Is Murder						Alternative	5787824	156	1	1	6	9	1985	3/27/24, 10:52 AM		256	44100		Apple Music AAC audio file			6	4/19/24, 8:32 PM			
