Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Danny's Song	Loggins & Messina	Kenny Loggins	Sittin' In						Pop	9635922	255	1	1	2	9	1971	8/28/24, 1:25 PM		256	44100		Apple Music AAC audio file			1	8/28/24, 1:41 PM			
In Metal	Low	Mimi Parker, George Alan Sparhawk & Zak Micheletti	Things We Lost in the Fire						Alternative	9854213	259	1	1	13	13	2001	8/28/24, 1:25 PM		256	44100		Apple Music AAC audio file			1	8/28/24, 1:45 PM			
Both Sides, Now	Joni Mitchell	Joni Mitchell	Clouds						Rock	10145874	273	1	1	10	10	1969	8/28/24, 1:25 PM		256	44100		Apple Music AAC audio file			1	8/28/24, 1:50 PM			
Persuasion	Wishy	Kevin Krauter	Triple Seven						Indie Rock	6163037	168	1	1	3	10	2024	8/28/24, 1:25 PM		256	44100		Apple Music AAC audio file			1	8/28/24, 1:53 PM			
Zipper	Thee Oh Sees		SORCS 80						Alternative	7271176	190	1	1	9	13	2024	8/28/24, 1:25 PM		256	44100		Apple Music AAC audio file			1	8/28/24, 1:56 PM			
Ribena	4am Kru & Papa Levi	Howard Whatley, Papa Levi & Stuart Omoe	Ribena - Single						Electronic	5749163	155	1	1	1	1	2024	8/28/24, 1:25 PM		256	44100		Apple Music AAC audio file			1	8/28/24, 1:58 PM			
Locomotive Breath	Jethro Tull	Ian Anderson	Aqualung (1996 Bonus Tracks Edition)						Prog-Rock/Art Rock	10498183	266	1	1	10	14	1971	8/28/24, 1:25 PM		256	44100		Apple Music AAC audio file			1	8/28/24, 2:03 PM			
Trespasser	Bad Medicine	Richard Clarke & Arthur Lane	The Funky 16 Corners (Expanded Edition)						Funk	13754387	348	1	1	4	24	2001	8/28/24, 1:25 PM		256	44100		Apple Music AAC audio file			1	8/28/24, 2:09 PM			
Church (feat. EARTHGANG)	Samm Henshaw	Samm Henshaw, Josh Grant, Dean Carlos McIntosh, Olu O. Fann & Eian Undrai Parker	Church (feat. EARTHGANG) - Single						Pop	8091055	228	1	1	1	3	2019	8/28/24, 1:25 PM		256	44100		Apple Music AAC audio file			2	8/31/24, 1:56 PM			
Linger (Acoustic Version)	The Cranberries	Noel Hogan & Dolores O'Riordan	Linger (Acoustic Version) - Single						Alternative	10286312	295	1	1	1	1	2017	8/28/24, 1:25 PM		256	44100		Apple Music AAC audio file			2	8/31/24, 2:00 PM	1	4/20/25, 3:18 PM	
Pristine	Snail Mail	Lindsey Jordan	Lush						Alternative	10333651	295	1	1	2	10	2018	8/28/24, 1:25 PM		256	44100		Apple Music AAC audio file			2	8/31/24, 2:05 PM			
The Price of Smokes	The Chats	Eamon Sandwith, Joshua Hardy & Matthew Boggis	Get F****d						Punk	7840308	222	1	1	7	13	2022	8/28/24, 1:25 PM		256	44100		Apple Music AAC audio file			2	8/31/24, 2:09 PM			
Lookers	The Menzingers	Tom May, Joe Godino, Eric Keen & Greg Barnett	After the Party						Rock	7951622	217	1	1	3	13	2016	8/28/24, 1:25 PM		256	44100		Apple Music AAC audio file			2	8/31/24, 2:13 PM			
If You Wanna	The Vaccines	Arni Arnason, Freddie Cowan, Justin Hayward-Young & Pete Robertson	What Did You Expect from The Vaccines?						Alternative	6332746	174	1	1	2	12	2011	8/28/24, 1:25 PM		256	44100		Apple Music AAC audio file			2	8/31/24, 2:16 PM			
You Won't B Here	Perfume Genius	Mike Hadreas	Learning						Alternative	3725344	98	1	1	5	13	2010	8/28/24, 1:25 PM		256	44100		Apple Music AAC audio file			2	8/31/24, 2:17 PM			
Hold On	Wilson Phillips	Carnie Wilson, Glen Ballard & Chynna Phillips	Wilson Phillips						Pop	9912913	266	1	1	1	10	1990	8/26/24, 10:28 AM		256	44100		Apple Music AAC audio file			7	4/8/25, 4:14 PM			
It Must Have Been Love	Roxette	Per Gessle	It Must Have Been Love - Single						Pop	9719057	259	1	1	1	3	1987	8/26/24, 10:42 AM		256	44100		Apple Music AAC audio file			4	8/31/24, 2:26 PM			
Heaven is a Place on Earth	Belinda Carlisle	Ellen Shipley & Rick Nowels	Heaven On Earth						Pop	9107112	247	1	1	1	10	1987	8/27/24, 12:03 PM		256	44100		Apple Music AAC audio file			4	8/31/24, 2:30 PM			
