Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Delta Dawn (Single Version)	Tanya Tucker	Alex Harvey & Larry Collins	Tanya Tucker: Super Hits						Country	7347833	175	1	1	1	10	1972	10/18/23, 12:02 PM		256	44100		Apple Music AAC audio file							
Into the Mystic	Van Morrison	Van Morrison	Moondance						Rock	8299232	207	1	1	5	10	1970	10/18/23, 12:03 PM		256	44100		Apple Music AAC audio file							
Rundling	Horse Lords	Owen Gardner, Max Eilbacher, Andrew Bernstein & Samuel Haberman	Comradely Objects						Rock	7626998	196	1	1	6	7	2022	10/18/23, 12:02 PM		256	44100		Apple Music AAC audio file							
Pan and Broom (Eve Maret Remix)	Bright Eyes	Conor Oberst & Nathaniel Walcott	Pan and Broom (Eve Maret Remix) - Single						Alternative	6395176	175	1	1	1	2	2023	10/18/23, 12:02 PM		256	44100		Apple Music AAC audio file							
Chatter	Lusine	Jeff McIlwain	Sensorimotor						Electronic	3815197	100	1	1	7	11	2017	10/18/23, 12:02 PM		256	44100		Apple Music AAC audio file							
Back Home Again	Low		A Lifetime of Temporary Relief: 10 Years of B-Sides & Rarities						Alternative	11706033	320	1	1	43	55	2000	10/18/23, 12:02 PM		256	44100		Apple Music AAC audio file							
I Want You (She's So Heavy)	The Beatles	Paul McCartney & John Lennon	Abbey Road (Remastered)						Rock	17650847	467	1	1	6	17	1969	10/18/23, 12:02 PM		256	44100		Apple Music AAC audio file			4	2/25/25, 4:13 PM	1	4/17/24, 5:09 PM	
Druggernaut	Magmakammer	Magmakammer	Mindtripper						Rock	10118359	286	1	1	1	7	2018	10/18/23, 12:02 PM		256	44100		Apple Music AAC audio file			5	2/25/25, 6:03 PM			
Thunderhoof	Conan	0	Revengeance						Metal	19692021	577	1	1	2	6	2016	10/18/23, 12:02 PM		256	44100		Apple Music AAC audio file			2	1/7/25, 3:20 PM			
K.G.L.W.	King Gizzard & The Lizard Wizard	Stu Mackenzie	L.W.						Alternative	17315474	508	1	1	9	9	2021	10/3/22, 2:57 PM	10/6/22, 7:55 PM	256	44100		Apple Music AAC audio file			40	4/23/25, 1:20 PM	2	10/2/23, 1:47 PM	
Big Rig	Pigs Pigs Pigs Pigs Pigs Pigs Pigs	Matthew Baty, John-Michael Hedley, Ewan Mackenzie, Adam Ian Sykes & Sam Grant	Land of Sleeper						Metal	13731496	391	1	1	3	8	2023	10/18/23, 12:03 PM		256	44100		Apple Music AAC audio file			3	9/19/24, 8:48 PM			
kisses	Slowdive	Neil Halstead	everything is alive						Alternative	8414760	237	1	1	5	7	2023	10/18/23, 12:03 PM		256	44100		Apple Music AAC audio file							
Slugs	Slow Pulp	Henry Stoehr, Emily Massey, Alex Leeds & Teddy Mathews	Yard						Alternative	7410794	186	1	1	4	10	2023	10/18/23, 12:03 PM		256	44100		Apple Music AAC audio file							
A Running Start	Sufjan Stevens	Sufjan Stevens	Javelin						Alternative	9313168	261	1	1	2	10	2023	10/18/23, 12:03 PM		256	44100		Apple Music AAC audio file							
Asking To Break	James Blake	James Blake & Dom Maker	Playing Robots Into Heaven						Electronic	6423303	172	1	1	1	11	2023	10/18/23, 12:03 PM		256	44100		Apple Music AAC audio file							
