Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Can't Get It Out	Brand New	Brand New, Jesse Lacey, Brian Lane, Garrett Tierney & Vincent Accardi	Science Fiction						Alternative	8320351	222	1	1	2	12	2017	10/3/23, 7:18 PM		256	44100		Apple Music AAC audio file			2	10/4/23, 12:37 PM			
More	Low	Alan Sparhawk & Mimi Parker	HEY WHAT						Alternative	5272417	130	1	1	9	10	2021	10/3/23, 7:18 PM		256	44100		Apple Music AAC audio file			2	10/4/23, 12:39 PM	1	4/19/24, 3:13 PM	
Wallflower (feat. Ryan Randall)	Youth Fables	Donald Ryan Randall	Empty Spaces - EP						Pop	7698560	217	1	1	1	6	2020	10/3/23, 7:18 PM		256	44100		Apple Music AAC audio file			2	10/4/23, 12:42 PM			
Sugarcube	Yo La Tengo	Georgia Hubley, Ira Kaplan & James McNew	I Can Hear the Heart Beating As One						Alternative	6984273	201	1	1	3	16	1997	10/3/23, 7:18 PM		256	44100		Apple Music AAC audio file			2	10/4/23, 12:46 PM			
Hostage Stamps	At the Drive-In		in•ter a•li•a						Alternative	8690018	233	1	1	11		2017	10/3/23, 7:18 PM		256	44100		Apple Music AAC audio file			2	10/4/23, 12:50 PM			
My Old Man	John Denver	Jerry Jeff Walker	Rhymes & Reasons						Pop	11035034	274	1	1	12	14	1969	10/3/23, 7:21 PM		256	44100		Apple Music AAC audio file			2	10/4/23, 12:54 PM			
To Myself	Mystic Braves		Days of Yesteryear						Alternative	9339709	234	1	1	1	10	2015	10/3/23, 7:18 PM		256	44100		Apple Music AAC audio file			16	3/22/25, 9:08 PM			
Reminiscing	The Buttertones		Buttertones						Rock	6524221	180	1	1	4	8	2014	10/3/23, 7:18 PM		256	44100		Apple Music AAC audio file			8	3/22/25, 9:11 PM			
Wee Hours >	Rose City Band		Summerlong						Psychedelic	14235148	378	1	1	7	8	2020	10/3/23, 7:18 PM		256	44100		Apple Music AAC audio file			10	3/22/25, 9:18 PM			
Shalala	Moses Gunn Collective		Morning Shakes - EP						Rock	8097626	228	1	1	1	5	2014	10/3/23, 7:18 PM		256	44100		Apple Music AAC audio file			8	3/22/25, 9:22 PM			
Doesn't the Moon Look Good Tonight	Mink Mussel Creek		Mink Mussel Manticore						Rock	17609526	450	1	1	7	7	2014	10/3/23, 7:18 PM		256	44100		Apple Music AAC audio file			7	3/22/25, 9:29 PM			
Odyssey	Rival Consoles	Ryan Lee West	Odyssey / Sonne						Electronic	9920243	281	1	1	1	12	2013	10/3/23, 7:18 PM		256	44100		Apple Music AAC audio file			3	10/4/23, 1:23 PM			
LesAlpx	Floating Points	Sam Shepherd	LesAlpx / Coorabell - EP						Electronic	10539202	281	1	1	1	3	2019	10/3/23, 7:19 PM		256	44100		Apple Music AAC audio file			4	10/4/23, 3:37 PM			
Everything Connected (Edit)	Jon Hopkins	Jon Hopkins	Everything Connected - EP						Electronic	12086473	352	1	1	1	2	2018	10/3/23, 7:19 PM		256	44100		Apple Music AAC audio file			4	10/4/23, 3:43 PM			
Rumble	Skrillex, Fred again.. & Flowdan	Elley Frances Duhe, Fred Gibson, Jordan Douglas, Marc Veira, Skrillex & Tyshane Thomas	Quest For Fire						Electronic	5413304	146	1	1	4	15	2023	10/3/23, 7:19 PM		256	44100		Apple Music AAC audio file			5	10/4/23, 3:46 PM			
Recovery	Rival Consoles	Ryan Lee West	Odyssey / Sonne						Electronic	10748053	290	1	1	10	12	2014	10/3/23, 7:19 PM		256	44100		Apple Music AAC audio file			3	10/4/23, 2:56 PM	1	10/4/23, 3:00 PM	
