Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Intergalactic Menopause	Murder By Death		Like the Exorcist, but More Breakdancing						Rock	10366602	291	1	1	7	10	2002	8/9/23, 3:30 PM	6/24/24, 11:14 AM	256	44100		Apple Music AAC audio file			4	6/24/24, 11:17 AM			
We Don't Live Here No More	John Denver	Bill Danoff	Farewell Andromeda						Country	8613146	246	1	1	10	11	1973	8/9/23, 3:30 PM		256	44100		Apple Music AAC audio file			2	8/9/23, 5:39 PM			
More I See	S. Carey		Hundred Acres						Indie Rock	8913986	243	1	1	7	10	2018	8/9/23, 3:30 PM		256	44100		Apple Music AAC audio file			2	8/17/23, 2:04 PM			
In Circles (2009 Remastered Version)	Sunny Day Real Estate	Sunny Day Real Estate	Diary (2009 Remastered Version) [Bonus Track Version]						Alternative	10833825	298	1	1	2	13	1994	8/9/23, 3:30 PM		256	44100		Apple Music AAC audio file			3	8/17/23, 2:15 PM			
I Wanna Be Your Mirror	Temples	Not Documented	Volcano						Alternative	10617618	286	1	1	3	11	2017	8/7/23, 6:44 PM	8/7/23, 6:44 PM	256	44100		Apple Music AAC audio file			36	4/21/25, 8:22 AM	5	12/31/24, 6:19 PM	
Marina	Sleepy Sun	Bret Constantino, Matthew Holliman, Evan Reiss, Brian Tice & John Allen	Fever						Rock	13049583	380	1	1	1	9	2010	8/6/23, 8:47 AM	8/6/23, 8:47 AM	256	44100		Apple Music AAC audio file			21	3/28/25, 12:38 PM			
Warmth of the Sun	levitation room	Porte, Martin, Fernandez, Mercado & Brigman	Warmth of the Sun - Single						Rock	6128257	168	1	1	1	2	2018	8/3/23, 10:22 AM	8/3/23, 10:22 AM	256	44100		Apple Music AAC audio file			108	4/28/25, 8:44 AM	2	4/24/25, 10:54 AM	
Yummy, Yummy, Yummy	Ohio Express	A. Resnick & Joe Levine	The Best of the Ohio Express						Pop	5671971	140	1	1	1	14	2001	8/9/23, 3:31 PM		256	44100		Apple Music AAC audio file			5	2/25/25, 2:33 PM			
I Just Wanna See	Smash Mouth	Greg Camp & Paul DeLisle	Astro Lounge						Alternative	8627954	221	1	1	3	15	1999	8/9/23, 3:31 PM	8/10/23, 9:27 PM	256	44100		Apple Music AAC audio file			30	4/24/25, 6:57 PM			
Ecce Homo	Titus Andronicus	Patrick Stickles	Local Business						Alternative	10846142	311	1	1	1	10	2012	8/9/23, 3:31 PM		256	44100		Apple Music AAC audio file			2	8/9/23, 5:06 PM	1	8/9/23, 4:42 PM	
Concorde	Black Country, New Road	Sergio Maschetzko	Ants From Up There						Alternative	12815346	363	1	1	3	10	2022	8/9/23, 3:31 PM		256	44100		Apple Music AAC audio file			3	8/17/23, 2:00 PM			
Sixers	The Hold Steady	Craig Finn	The Price of Progress						Alternative	9022511	254	1	1	5	10	2023	8/9/23, 3:31 PM		256	44100		Apple Music AAC audio file			3	8/17/23, 2:08 PM	1	8/9/23, 4:41 PM	
You or Your Memory	The Mountain Goats	John Darnielle	The Sunset Tree						Alternative	5630914	135	1	1	1	13	2005	8/9/23, 3:31 PM		256	44100		Apple Music AAC audio file			3	8/17/23, 2:10 PM	1	8/9/23, 4:42 PM	
Morbid Stuff	PUP	Steve Sladkowski, Stefan Babcock, Zack Mykula & Nestor Chumak	Morbid Stuff						Alternative	6077596	164	1	1	1	11	2019	8/9/23, 3:31 PM		256	44100		Apple Music AAC audio file			2	8/9/23, 5:41 PM			
