Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
That's the Way We Get By	Johnny Nash	J. Bundrick	I Can See Clearly Now						Pop	7059385	173	1	1	2	12	1972	9/26/23, 7:13 PM		256	44100		Apple Music AAC audio file			2	9/27/23, 12:36 PM			
Slip Slidin' Away	Paul Simon	Paul Simon	The Essential Paul Simon						Pop	9990797	285	1	2	7	19	1977	9/26/23, 7:13 PM		256	44100		Apple Music AAC audio file			1	9/27/23, 11:31 AM			
Frozen Smiles	Graham Nash & David Crosby	Graham Nash	Graham Nash David Crosby						Rock	5146136	138	1	1	7	11	1972	9/26/23, 7:13 PM		256	44100		Apple Music AAC audio file			1	9/27/23, 11:44 AM			
Get Together	The Youngbloods	Chet Powers	The Best of the Youngbloods						Rock	10494164	276	1	1	1	10	1967	9/26/23, 7:13 PM		256	44100		Apple Music AAC audio file			2	9/28/23, 1:31 PM			
Had to Cry Today	Blind Faith	Steve Winwood	Blind Faith						Rock	18654633	528	1	1	1	6	1969	9/26/23, 7:13 PM		256	44100		Apple Music AAC audio file			1	9/27/23, 11:52 AM			
Sweet Misery	John Denver	Hoyt Axton	Farewell Andromeda						Country	8332986	218	1	1	8	11	1973	9/26/23, 7:13 PM		256	44100		Apple Music AAC audio file			1	9/27/23, 11:56 AM			
Flight	Wooden Shjips		West (Deluxe Version)						Alternative	15704966	427	1	1	5	10	2011	9/19/23, 12:59 PM	9/19/23, 12:59 PM	256	44100		Apple Music AAC audio file			11	3/22/25, 8:44 PM			
Samara	Magic Castles		Starflower						Indie Rock	7822113	223	1	1	7	8	2015	9/19/23, 2:29 PM	9/19/23, 2:29 PM	256	44100		Apple Music AAC audio file			18	4/22/25, 3:51 PM			
The Not Real Lake	Loving	David Parry, Jesse Henderson & Lucas Henderson	Loving						Rock	6768060	186	1	1	3	7	2016	9/23/23, 7:19 PM	9/23/23, 7:19 PM	256	44100		Apple Music AAC audio file			50	4/24/25, 2:23 PM			
Fury Gong	CAVS	Michael Cavanagh	Cavs						Alternative	15504210	446	1	1	9	10	2021	10/6/23, 2:49 PM		256	44100		Apple Music AAC audio file			6	3/22/25, 8:58 PM			
The Fourth Colour	King Gizzard & The Lizard Wizard		Polygondwanaland						Alternative	13405983	372	1	1	10	10	2017	10/6/22, 7:55 PM	10/6/22, 7:55 PM	256	44100		Apple Music AAC audio file			25	3/22/25, 9:05 PM			
I Have the Touch	Peter Gabriel		Peter Gabriel 4: Security (Remastered)						Rock	9922305	275	1	1	3	8	1982	9/26/23, 7:13 PM		256	44100		Apple Music AAC audio file			1	9/27/23, 11:20 AM	1	9/26/23, 7:17 PM	
Love, Like a River	Girls	Christopher Owens	Father, Son, Holy Ghost						Alternative	7925112	221	1	1	10	11	2011	9/26/23, 7:14 PM		256	44100		Apple Music AAC audio file			1	9/27/23, 12:40 PM	1	9/28/23, 1:39 PM	
Someone Great	LCD Soundsystem	James Murphy	Sound of Silver						Electronic	13372034	390	1	1	4	9	2007	9/26/23, 7:14 PM		256	44100		Apple Music AAC audio file			1	9/27/23, 11:07 AM			
Fill in the Blank	Car Seat Headrest	Will Toledo	Teens of Denial						Alternative	8763365	244	1	1	1	12	2016	9/26/23, 7:14 PM		256	44100		Apple Music AAC audio file			2	9/27/23, 12:44 PM			
Weak In Your Light	Nation of Language	Ian Richard Devaney	Strange Disciple						Alternative	9264951	255	1	1	1	10	2023	9/26/23, 7:14 PM		256	44100		Apple Music AAC audio file					1	9/27/23, 12:08 PM	
